------Generation 0------
Rule  1: 1313b28b31153613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3613139311f152b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1a1992121421816a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 613f831135145111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000500c000330000, Class:  2, CF:0.0799823, Len:  4, Fitness_tra: -23
Rule 86: 0000905000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3e11411333393531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 161a153161115724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1f1eb11231111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1653414151a19c2c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 361161915be11215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 11c31631f911c7a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 11561111212bf32e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1125402002319004, Class:  2, CF:0.281836, Len: 11, Fitness_tra: -1
Rule 95: 15010f00d0721101, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 14112315871b1141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 150e1f1030300150, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0501030010000001, Class:  8, CF:0.0823269, Len:  5, Fitness_tra: -26
Rule 99: 451133616311611b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2f5a6e11111b2135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:83.1522
------Result------
Miss_rate(tra)	:83.1522
Miss_rate(tst)	:81.3636
ARL				:10.6154

------Generation 10------
Rule  1: 05000f0050000000, Class:  0, CF:0.995693, Len:  3, Fitness_tra: 54
Rule  2: 117e11153131515b, Class:  2, CF:  1, Len: 16, Fitness_tra: 0
Rule  3: 1111121728113111, Class:  9, CF:  1, Len: 16, Fitness_tra: 1
Rule  4: 092e0000000dc800, Class:  4, CF:0.593441, Len:  6, Fitness_tra: 2
Rule  5: 1111f111551127b1, Class:  9, CF:  1, Len: 16, Fitness_tra: 1
Rule  6: 11214122223191b4, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule  7: 1111e35111125464, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule  8: 600006000e000000, Class:  0, CF:0.943441, Len:  3, Fitness_tra: 1
Rule  9: 1313b28b31153613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 19421432a991c175, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 731163e237225161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 5643551b72211faf, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 165e211831651114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 131f165515125b42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 11811147111ea316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1316211514148513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 232e15d535116812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1113f11587121121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1385111b71261a6f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 461131dd141218a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 3313412152641211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 5131111122721111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1a21114294f15572, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1f23211112a13267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 7691f11522212811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 21131511b2211114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 451133616311611b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 31312319151211b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 561341b12191ac17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11111f36f9111144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 11d619181212d1a8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11119e513da25127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000f093000020900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 6f1121b124121228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1359118316653114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1953319111141147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1148c7e2a131161e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 235a6a11111b1811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: a6112328171b5141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 232f16ff111d2c5b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2a15141b62fe5641, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1111131112141111, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 43: 4351315515323247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1113111242171181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1621581bb1111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 411a16a131125211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1e31355141115217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1111331a19311274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 161f193961621712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 962f193514221916, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 13166115115b2118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1a16111531619127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 16151857712d1136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0605000000600000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 231f311131121131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1f23153bb2113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1141b21261f15f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111f6a9515118712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: ffe3191d21121122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1a51251231153117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 311611311115111a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1111311211711f61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 61312d2c171b1c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1553361a69151134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0080000000000067, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 761af3e112142868, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2141915224495a6f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: ff311578b4111212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 163af33151412512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 16516e915b111165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 21112b17153f1371, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 21b521db12613126, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3111191812b11513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2121115bb14381a6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 831a6e9535145711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1113f19112322b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1a111175183c6812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1356a319512c1134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: f613591844821422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 116f362155381142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 31112122471b1c18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3613139311f152b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1a1992121421816a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 613f831135145111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000500c000330000, Class:  2, CF:0.0799823, Len:  4, Fitness_tra: -23
Rule 86: 0000905000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3e11411333393531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 161a153161115724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1f1eb11231111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1653414151a19c2c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 361161915be11215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 11c31631f911c7a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 11561111212bf32e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1125402002319004, Class:  2, CF:0.281836, Len: 11, Fitness_tra: -1
Rule 95: 15010f00d0721101, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 14112315871b1141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 150e1f1030300150, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0501030010000001, Class:  8, CF:0.0823269, Len:  5, Fitness_tra: -26
Rule 99: 451133616311611b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2f5a6e11111b2135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:83.1522
------Result------
Miss_rate(tra)	:83.1522
Miss_rate(tst)	:81.3636
ARL				:10.6154

------Generation 20------
Rule  1: 05000f0050000000, Class:  0, CF:0.995693, Len:  3, Fitness_tra: 54
Rule  2: 117e11153131515b, Class:  2, CF:  1, Len: 16, Fitness_tra: 0
Rule  3: 1111121728113111, Class:  9, CF:  1, Len: 16, Fitness_tra: 1
Rule  4: 092e0000000dc800, Class:  4, CF:0.593441, Len:  6, Fitness_tra: 2
Rule  5: 1111f111551127b1, Class:  9, CF:  1, Len: 16, Fitness_tra: 1
Rule  6: 11214122223191b4, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule  7: 1111e35111125464, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule  8: 600006000e000000, Class:  0, CF:0.943441, Len:  3, Fitness_tra: 1
Rule  9: 1313b28b31153613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 19421432a991c175, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 731163e237225161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 5643551b72211faf, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 165e211831651114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 131f165515125b42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 11811147111ea316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1316211514148513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 232e15d535116812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1113f11587121121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1385111b71261a6f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 461131dd141218a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 3313412152641211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 5131111122721111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1a21114294f15572, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1f23211112a13267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 7691f11522212811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 21131511b2211114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 451133616311611b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 31312319151211b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 561341b12191ac17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11111f36f9111144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 11d619181212d1a8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11119e513da25127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000f093000020900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 6f1121b124121228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1359118316653114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1953319111141147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1148c7e2a131161e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 235a6a11111b1811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: a6112328171b5141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 232f16ff111d2c5b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2a15141b62fe5641, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1111131112141111, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 43: 4351315515323247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1113111242171181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1621581bb1111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 411a16a131125211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1e31355141115217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1111331a19311274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 161f193961621712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 962f193514221916, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 13166115115b2118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1a16111531619127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 16151857712d1136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0605000000600000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 231f311131121131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1f23153bb2113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1141b21261f15f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111f6a9515118712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: ffe3191d21121122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1a51251231153117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 311611311115111a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1111311211711f61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 61312d2c171b1c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1553361a69151134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0080000000000067, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 761af3e112142868, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2141915224495a6f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: ff311578b4111212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 163af33151412512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 16516e915b111165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 21112b17153f1371, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 21b521db12613126, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3111191812b11513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2121115bb14381a6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 831a6e9535145711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1113f19112322b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1a111175183c6812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1356a319512c1134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: f613591844821422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 116f362155381142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 31112122471b1c18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3613139311f152b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1a1992121421816a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 613f831135145111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000500c000330000, Class:  2, CF:0.0799823, Len:  4, Fitness_tra: -23
Rule 86: 0000905000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3e11411333393531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 161a153161115724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1f1eb11231111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1653414151a19c2c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 361161915be11215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 11c31631f911c7a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 11561111212bf32e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1125402002319004, Class:  2, CF:0.281836, Len: 11, Fitness_tra: -1
Rule 95: 15010f00d0721101, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 14112315871b1141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 150e1f1030300150, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0501030010000001, Class:  8, CF:0.0823269, Len:  5, Fitness_tra: -26
Rule 99: 451133616311611b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2f5a6e11111b2135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:83.1522
------Result------
Miss_rate(tra)	:83.1522
Miss_rate(tst)	:81.3636
ARL				:10.6154

------Generation 30------
Rule  1: 05000f0050000000, Class:  0, CF:0.995693, Len:  3, Fitness_tra: 54
Rule  2: 117e11153131515b, Class:  2, CF:  1, Len: 16, Fitness_tra: 0
Rule  3: 1111121728113111, Class:  9, CF:  1, Len: 16, Fitness_tra: 1
Rule  4: 092e0000000dc800, Class:  4, CF:0.593441, Len:  6, Fitness_tra: 2
Rule  5: 1111f111551127b1, Class:  9, CF:  1, Len: 16, Fitness_tra: 1
Rule  6: 11214122223191b4, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule  7: 1111e35111125464, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule  8: 600006000e000000, Class:  0, CF:0.943441, Len:  3, Fitness_tra: 1
Rule  9: 1313b28b31153613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 19421432a991c175, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 731163e237225161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 5643551b72211faf, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 165e211831651114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 131f165515125b42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 11811147111ea316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1316211514148513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 232e15d535116812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1113f11587121121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1385111b71261a6f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 461131dd141218a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 3313412152641211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 5131111122721111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1a21114294f15572, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1f23211112a13267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 7691f11522212811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 21131511b2211114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 451133616311611b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 31312319151211b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 561341b12191ac17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11111f36f9111144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 11d619181212d1a8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11119e513da25127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000f093000020900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 6f1121b124121228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1359118316653114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1953319111141147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1148c7e2a131161e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 235a6a11111b1811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: a6112328171b5141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 232f16ff111d2c5b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2a15141b62fe5641, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1111131112141111, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 43: 4351315515323247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1113111242171181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1621581bb1111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 411a16a131125211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1e31355141115217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1111331a19311274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 161f193961621712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 962f193514221916, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 13166115115b2118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1a16111531619127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 16151857712d1136, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0605000000600000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 231f311131121131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1f23153bb2113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1141b21261f15f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111f6a9515118712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: ffe3191d21121122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1a51251231153117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 311611311115111a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1111311211711f61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 61312d2c171b1c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1553361a69151134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0080000000000067, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 761af3e112142868, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2141915224495a6f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: ff311578b4111212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 163af33151412512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 16516e915b111165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 21112b17153f1371, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 21b521db12613126, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3111191812b11513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 2121115bb14381a6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 831a6e9535145711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1113f19112322b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1a111175183c6812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1356a319512c1134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: f613591844821422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 116f362155381142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 31112122471b1c18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3613139311f152b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1a1992121421816a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 613f831135145111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000500c000330000, Class:  2, CF:0.0799823, Len:  4, Fitness_tra: -23
Rule 86: 0000905000000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3e11411333393531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 161a153161115724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1f1eb11231111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
