------Generation 0------
Rule  1: 669f20b000e00b20, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 731631211162942b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 16d3191119a25271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 4e8311514c1b52f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 13936a33121254b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1113715461391641, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 162972c112ad111f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: f1111e1217111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 13332312221b5122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 311f1e1511428511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 13113191111117b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1313151111111114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: af5645421b1b5c41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1143211811331814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 114e4d113565623b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 368341111e151117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1e22c1e7a1311671, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6f1611b81b111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 112123111115fc64, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1311121421116386, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1113311152721212, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 85: 00fe0000d00d0000, Class:  7, CF:0.220675, Len:  4, Fitness_tra: -1
Rule 86: 561f335311151147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 431f311d111b1117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 115313d2122c2133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1a11c1b551113c3b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0009000000090800, Class:  4, CF:0.221042, Len:  3, Fitness_tra: -1
Rule 91: 0510061257010105, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1333111591321c7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 7914511212111412, Class:  8, CF:  1, Len: 16, Fitness_tra: 2
Rule 94: 400006002e000024, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 95: 501391106b822110, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 361916131315d11c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: a6e1113524511213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0e22c10701311601, Class:  2, CF:0.0390556, Len: 12, Fitness_tra: 13
Rule 99: 421916136194db12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1918211c51166211, Class:  7, CF:  1, Len: 16, Fitness_tra: 1
------Current------
Miss_rate(tra)	:68.2609
------Result------
Miss_rate(tra)	:68.2609
Miss_rate(tst)	:61.8182
ARL				:11.3143

------Generation 30------
Rule  1: 0500060050000000, Class:  0, CF:0.950632, Len:  3, Fitness_tra: 49
Rule  2: 1918817100100400, Class:  5, CF:0.799351, Len: 10, Fitness_tra: 26
Rule  3: d11915112221111f, Class:  9, CF:0.90718, Len: 16, Fitness_tra: 19
Rule  4: 0e22c10701311601, Class:  2, CF:0.0390556, Len: 12, Fitness_tra: 8
Rule  5: 0520261011820000, Class:  8, CF:  1, Len:  9, Fitness_tra: 14
Rule  6: 1918117155111621, Class:  4, CF:0.999101, Len: 16, Fitness_tra: 14
Rule  7: 020000000000000c, Class:  7, CF:0.0980895, Len:  2, Fitness_tra: 22
Rule  8: 0009000000090c00, Class:  4, CF:0.889457, Len:  3, Fitness_tra: 13
Rule  9: 111915112221111f, Class:  3, CF:0.263955, Len: 16, Fitness_tra: 7
Rule 10: 000a000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 8
Rule 11: 050006005000000e, Class:  0, CF:0.999084, Len:  4, Fitness_tra: 8
Rule 12: 3371210551045103, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 00005060090204a0, Class:  9, CF:0.967178, Len:  6, Fitness_tra: 6
Rule 14: 05112432a1940122, Class:  6, CF:0.730261, Len: 14, Fitness_tra: 3
Rule 15: 7118847100100201, Class:  5, CF:0.771632, Len: 11, Fitness_tra: 4
Rule 16: 6301090220149121, Class:  1, CF:  1, Len: 12, Fitness_tra: 2
Rule 17: 0600000000000023, Class:  1, CF:0.707662, Len:  3, Fitness_tra: 2
Rule 18: 05100630a2010121, Class:  5, CF:  1, Len: 10, Fitness_tra: 2
Rule 19: 090050500c070000, Class:  3, CF:0.114125, Len:  5, Fitness_tra: 6
Rule 20: f1512d2224315221, Class:  9, CF:  1, Len: 16, Fitness_tra: 0
Rule 21: 311129181711111a, Class:  1, CF:0.06209, Len: 16, Fitness_tra: 0
Rule 22: d11915112221114f, Class:  9, CF:  1, Len: 16, Fitness_tra: 1
Rule 23: 131111221231a626, Class:  1, CF:  1, Len: 16, Fitness_tra: 1
Rule 24: 11221411113a2e22, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 25: 7914511212111412, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 26: d919511112211112, Class:  5, CF:0.576167, Len: 16, Fitness_tra: 1
Rule 27: 7914117112111412, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 28: 1e111434a2311121, Class:  4, CF:  1, Len: 16, Fitness_tra: 1
Rule 29: 500020400004d00c, Class:  8, CF:0.898375, Len:  6, Fitness_tra: 1
Rule 30: 41291e136633525b, Class:  1, CF:  1, Len: 16, Fitness_tra: 0
Rule 31: 2511111581471714, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 32: 4000060500000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 33: 3311211511245163, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 34: a6511315245b1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 71131e2511615241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 133311159132117b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 111a195124b15163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 112f1a3e153c911b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00e0000060000000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1319211c11356214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 215613311c4254f4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 6351297224149121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: c31114341233112e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1a1e21113165185b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1a11414c54615572, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3121113b22151113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1a1127111536c321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11116123196111bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: f15611151132512b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 451913aa191d5281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1a1319b144121c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1a11151131611531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 411631115d211137, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 13a6161359615221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 8123711b11311a8f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 2641111211a31323, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 211396116d321b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 75839a6f391d1117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 211a611551111d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1113121412115129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 73163e3817211535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c3b5421b12a91a43, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 41191613a391d117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 711a3355511111a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 731631211162942b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 16d3191119a25271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 4e8311514c1b52f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 13936a33121254b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1113715461391641, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 162972c112ad111f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: f1111e1217111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 13332312221b5122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 311f1e1511428511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 13113191111117b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1313151111111114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: af5645421b1b5c41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1143211811331814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 114e4d113565623b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 368341111e151117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1e22c1e7a1311671, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0c0000000000000c, Class:  0, CF:0.249191, Len:  2, Fitness_tra: -6
Rule 82: 1f1321421b311822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 8621252111186112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1a1a151111f5e112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 500020400004d00c, Class:  8, CF:0.898375, Len:  0, Fitness_tra: 0
Rule 86: 1171511121131a33, Class:  9, CF:  1, Len: 16, Fitness_tra: 0
Rule 87: 13513311351d1821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1a1115353111121b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1116133111321b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 5a259d5b12155133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 011050502521810f, Class:  1, CF:0.828427, Len: 11, Fitness_tra: 29
Rule 92: 061705102021014f, Class:  8, CF:0.565012, Len: 11, Fitness_tra: 0
Rule 93: 1308097100109c90, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00e006050000d000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: d8432d1251111116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: d3592111122451b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 12421410110a0002, Class:  6, CF:0.0381608, Len: 11, Fitness_tra: -34
Rule 98: 004a4d103565600a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 931a55d12211126f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: da1951d515311232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:53.8043
------Result------
Miss_rate(tra)	:53.8043
Miss_rate(tst)	:49.0909
ARL				:11

------Generation 40------
Rule  1: 0500060050000000, Class:  0, CF:0.950632, Len:  3, Fitness_tra: 49
Rule  2: 011050502521810f, Class:  1, CF:0.828427, Len: 11, Fitness_tra: 29
Rule  3: 1918817100100400, Class:  5, CF:0.799351, Len: 10, Fitness_tra: 26
Rule  4: 020000000000000c, Class:  7, CF:0.0980895, Len:  2, Fitness_tra: 14
Rule  5: d11915112221111f, Class:  9, CF:0.90718, Len: 16, Fitness_tra: 18
Rule  6: 1918117155111621, Class:  4, CF:0.999101, Len: 16, Fitness_tra: 14
Rule  7: 0520261011820000, Class:  8, CF:  1, Len:  9, Fitness_tra: 14
Rule  8: 0009000000090c00, Class:  4, CF:0.889457, Len:  3, Fitness_tra: 13
Rule  9: 0e22c10701311601, Class:  2, CF:0.0390556, Len: 12, Fitness_tra: 7
Rule 10: 000a000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 8
Rule 11: 050006005000000e, Class:  0, CF:0.999084, Len:  4, Fitness_tra: 8
Rule 12: 111915112221111f, Class:  3, CF:0.263955, Len: 16, Fitness_tra: 8
Rule 13: 00005060090204a0, Class:  9, CF:0.967178, Len:  6, Fitness_tra: 6
Rule 14: 090050500c070000, Class:  3, CF:0.114125, Len:  5, Fitness_tra: 12
Rule 15: 7118847100100201, Class:  5, CF:0.771632, Len: 11, Fitness_tra: 4
Rule 16: 05112432a1940122, Class:  6, CF:0.730261, Len: 14, Fitness_tra: 5
Rule 17: 0600000000000023, Class:  1, CF:0.707662, Len:  3, Fitness_tra: 2
Rule 18: 05100630a2010121, Class:  5, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 6301090220149121, Class:  1, CF:  1, Len: 12, Fitness_tra: 2
Rule 20: d11915112221114f, Class:  9, CF:  1, Len: 16, Fitness_tra: 1
Rule 21: 131111221231a626, Class:  1, CF:  1, Len: 16, Fitness_tra: 1
Rule 22: 7914511212111412, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 23: d919511112211112, Class:  5, CF:0.576167, Len: 16, Fitness_tra: 1
Rule 24: 7914117112111412, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 25: 1e111434a2311121, Class:  4, CF:  1, Len: 16, Fitness_tra: 1
Rule 26: 500020400004d00c, Class:  8, CF:0.898375, Len:  6, Fitness_tra: 1
Rule 27: 3371210551045103, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: f1512d2224315221, Class:  9, CF:  1, Len: 16, Fitness_tra: 0
Rule 29: 311129181711111a, Class:  1, CF:0.06209, Len: 16, Fitness_tra: -1
Rule 30: 41291e136633525b, Class:  1, CF:  1, Len: 16, Fitness_tra: 0
Rule 31: 2511111581471714, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 32: 4000060500000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 33: 3311211511245163, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 34: a6511315245b1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 71131e2511615241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 133311159132117b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 111a195124b15163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 112f1a3e153c911b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00e0000060000000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1319211c11356214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 215613311c4254f4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 6351297224149121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: c31114341233112e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1a1e21113165185b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1a11414c54615572, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3121113b22151113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1a1127111536c321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11116123196111bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: f15611151132512b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 451913aa191d5281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1a1319b144121c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1a11151131611531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 411631115d211137, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 13a6161359615221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 8123711b11311a8f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 2641111211a31323, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 211396116d321b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 75839a6f391d1117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 211a611551111d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1113121412115129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 73163e3817211535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c3b5421b12a91a43, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 41191613a391d117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 711a3355511111a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 731631211162942b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 16d3191119a25271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 4e8311514c1b52f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 13936a33121254b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1113715461391641, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 162972c112ad111f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: f1111e1217111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 13332312221b5122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 311f1e1511428511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 13113191111117b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1313151111111114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: af5645421b1b5c41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1143211811331814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 114e4d113565623b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 368341111e151117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1e22c1e7a1311671, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 13112921113d183b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 66311311b1811111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 41153212112326a3, Class:  9, CF:0.736868, Len: 16, Fitness_tra: 4
Rule 84: 715631e111425412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 7a1f1af6e355212b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1f134121323d3214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11519ed521471ba2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1611411732615321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 13cf111512215bf1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: b1855133995d1812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0110002c6139004c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0918c17705311621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0c22261001820601, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1311899119a25272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1301011c40346211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: f31125212e11122f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0a295ad011320230, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 001006300200d121, Class:  0, CF:0.774639, Len:  8, Fitness_tra: -2
Rule 99: 012205112131212f, Class:  1, CF:0.220137, Len: 14, Fitness_tra: -23
Rule100: d11915112221111f, Class:  9, CF:0.90718, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:53.6957
------Result------
Miss_rate(tra)	:53.6957
Miss_rate(tst)	:50
ARL				:11.1111

------Generation 50------
Rule  1: 0500060050000000, Class:  0, CF:0.950632, Len:  3, Fitness_tra: 48
Rule  2: 011050502521810f, Class:  1, CF:0.828427, Len: 11, Fitness_tra: 29
Rule  3: 1918817100100400, Class:  5, CF:0.799351, Len: 10, Fitness_tra: 25
Rule  4: 020000000000000c, Class:  7, CF:0.0980895, Len:  2, Fitness_tra: 28
Rule  5: 0009000000030800, Class:  8, CF:0.211492, Len:  3, Fitness_tra: 3
Rule  6: 1112c171a131120f, Class:  2, CF:  1, Len: 15, Fitness_tra: 19
Rule  7: d11915112221111f, Class:  9, CF:0.90718, Len: 16, Fitness_tra: 18
Rule  8: 0e22c10701311601, Class:  2, CF:0.0390556, Len: 12, Fitness_tra: 14
Rule  9: 0520261011820000, Class:  8, CF:  1, Len:  9, Fitness_tra: 14
Rule 10: 0009000000090c00, Class:  4, CF:0.889457, Len:  3, Fitness_tra: 13
Rule 11: 1918117155111621, Class:  4, CF:0.999101, Len: 16, Fitness_tra: 13
Rule 12: 111915112221111f, Class:  3, CF:0.263955, Len: 16, Fitness_tra: 10
Rule 13: 000a000000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 8
Rule 14: 050006005000000e, Class:  0, CF:0.999084, Len:  4, Fitness_tra: 8
Rule 15: 00005060090204a0, Class:  9, CF:0.967178, Len:  6, Fitness_tra: 6
Rule 16: 1021115b0c151113, Class:  4, CF:0.861444, Len: 14, Fitness_tra: 5
Rule 17: 090050500c070000, Class:  3, CF:0.114125, Len:  5, Fitness_tra: 4
Rule 18: 41153212112326a3, Class:  9, CF:0.736868, Len: 16, Fitness_tra: 4
Rule 19: 05112432a1940122, Class:  6, CF:0.730261, Len: 14, Fitness_tra: 4
Rule 20: 7118847100100201, Class:  5, CF:0.771632, Len: 11, Fitness_tra: 2
Rule 21: 111914710211120f, Class:  2, CF:0.846776, Len: 14, Fitness_tra: 3
Rule 22: 0600000000000023, Class:  1, CF:0.707662, Len:  3, Fitness_tra: 2
Rule 23: 1121154112621122, Class:  1, CF:0.071416, Len: 16, Fitness_tra: 2
Rule 24: 6301090220149121, Class:  1, CF:  1, Len: 12, Fitness_tra: 2
Rule 25: d919511112211112, Class:  5, CF:0.576167, Len: 16, Fitness_tra: 1
Rule 26: 500020400004d00c, Class:  8, CF:0.898375, Len:  6, Fitness_tra: 1
Rule 27: 131111221231a626, Class:  1, CF:  1, Len: 16, Fitness_tra: 1
Rule 28: d11915112221114f, Class:  9, CF:  1, Len: 16, Fitness_tra: 1
Rule 29: 1113112127371225, Class:  5, CF:  1, Len: 16, Fitness_tra: 0
Rule 30: 1e111434a2311121, Class:  4, CF:  1, Len: 16, Fitness_tra: 1
Rule 31: 7914511212111412, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 32: 0020260001020c00, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule 33: 2511111581471714, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 34: a6511315245b1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 71131e2511615241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 133311159132117b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 111a195124b15163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 112f1a3e153c911b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00e0000060000000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1319211c11356214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 215613311c4254f4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 6351297224149121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: c31114341233112e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1a1e21113165185b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1a11414c54615572, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3121113b22151113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1a1127111536c321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 11116123196111bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: f15611151132512b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 451913aa191d5281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1a1319b144121c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1a11151131611531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 411631115d211137, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 13a6161359615221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 8123711b11311a8f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 2641111211a31323, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 211396116d321b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 75839a6f391d1117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 211a611551111d19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1113121412115129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 73163e3817211535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c3b5421b12a91a43, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 41191613a391d117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 711a3355511111a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 731631211162942b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 16d3191119a25271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 4e8311514c1b52f7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 13936a33121254b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1113715461391641, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 162972c112ad111f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: f1111e1217111113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
