------Generation 0------
Rule  1: 7113118d12a11171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000000000000c00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1a25d127b21e5133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 6a932572183d1154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1a16411147121c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21115b31f9161141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 562141c4311d315a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3313131a1138d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 412551316e15d214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 161f1e1c1b2211f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 311a1311111217b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 2619162f1161117b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1faf132e11a13412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1129315b212113ff, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 111f31e53532d2b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: fa931d1211115541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000060a0020b5c65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3f11931165115144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1f71213565691112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 611a112d11312b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 050e000008072000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1311151b22156613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 13b52217a1111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1113181b2c153313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 86b3421ba2f95113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11117112a1113564, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 134a833111111116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1316d1d11228d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 15145262611f1171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0509000000300000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 5313191131f51217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1f211d1d13115811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1a131217b2156121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 13b3151d63911114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 131e331333a1124b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 435111d5e5121247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 9111b5c1113d3613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 3e1173c13169111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 711336121151586c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11d1111111133381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b52e163ae3915221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11113a51122127a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1a56131111922424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3311197811173218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 115fa31311111417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 31111d185b621511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11133e91a1612741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 11a13111513211b1, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 89: 000e000000000400, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 5623158231351311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 6313102010125201, Class:  9, CF:  1, Len: 12, Fitness_tra: 0
Rule 92: 16131120121b1465, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1faf130e11a18412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 261915111161117b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: f900000010000c02, Class:  7, CF:0.987622, Len:  5, Fitness_tra: 70
Rule 96: 112a41516e27d21b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00101207b2100120, Class:  2, CF:0.058715, Len:  9, Fitness_tra: -4
Rule 98: 60000600820b3040, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 7000000000a95100, Class:  5, CF:  1, Len:  5, Fitness_tra: 5
Rule100: 9aa04017b0196101, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:74.8913
------Result------
Miss_rate(tra)	:74.8913
Miss_rate(tst)	:77.7273
ARL				:6.66667

------Generation 9------
Rule  1: 0500060050000000, Class:  0, CF:0.958826, Len:  3, Fitness_tra: 65
Rule  2: a010100000a15101, Class:  2, CF:0.740452, Len:  8, Fitness_tra: 27
Rule  3: 9000000090090800, Class:  4, CF:0.113153, Len:  4, Fitness_tra: 4
Rule  4: 00005000090000a0, Class:  9, CF:0.411135, Len:  3, Fitness_tra: 2
Rule  5: a090c00000920000, Class:  5, CF:0.998885, Len:  5, Fitness_tra: 3
Rule  6: 0610130010008000, Class:  9, CF:  1, Len:  6, Fitness_tra: 1
Rule  7: 0000000000005d73, Class:  8, CF:  1, Len:  4, Fitness_tra: 1
Rule  8: d6131311183781b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 118a3199d15234f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: a1d1111135311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 3611491841146c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 1623111131a21177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: a1131113f1151147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 134118121c492663, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 26251511111d113f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: f613112111121472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 61d12328125b3c4c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 212ae115242252f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4111116af1111832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 43161f3663e2541b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 3613313135115417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0005000008000300, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 665313251d1282b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b18133ff93d32814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1619312323151242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 111f1931144251a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1315142118111f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3116297252341127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 31965311311112bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 31232d4211113825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000f0000000c9740, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 215a119511123128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 161e7c5431613316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11165211121d1326, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1315215412395623, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1175c73715338121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 41239191581b22a7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 119a5e1313321442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 231a13151121d43b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: af5a8111e1111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000000000000c00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1a25d127b21e5133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 6a932572183d1154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1a16411147121c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21115b31f9161141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 562141c4311d315a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3313131a1138d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 412551316e15d214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 161f1e1c1b2211f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 311a1311111217b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 2619162f1161117b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1faf132e11a13412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1129315b212113ff, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 111f31e53532d2b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: fa931d1211115541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000060a0020b5c65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3f11931165115144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1f71213565691112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 611a112d11312b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 050e000008072000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1311151b22156613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 13b52217a1111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1113181b2c153313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 86b3421ba2f95113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11117112a1113564, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 134a833111111116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1316d1d11228d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 15145262611f1171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0509000000300000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 5313191131f51217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1f211d1d13115811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1a131217b2156121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 13b3151d63911114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 131e331333a1124b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 435111d5e5121247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 9111b5c1113d3613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 3e1173c13169111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 711336121151586c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11d1111111133381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b52e163ae3915221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11113a51122127a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1a56131111922424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3311197811173218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 115fa31311111417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 31111d185b621511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11133e91a1612741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 11a13111513211b1, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 89: 000e000000000400, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 5623158231351311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 6313102010125201, Class:  9, CF:  1, Len: 12, Fitness_tra: 0
Rule 92: 16131120121b1465, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1faf130e11a18412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 261915111161117b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: f900000010000c02, Class:  7, CF:0.987622, Len:  5, Fitness_tra: 70
Rule 96: 112a41516e27d21b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00101207b2100120, Class:  2, CF:0.058715, Len:  9, Fitness_tra: -4
Rule 98: 60000600820b3040, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 7000000000a95100, Class:  5, CF:  1, Len:  5, Fitness_tra: 5
Rule100: 9aa04017b0196101, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:74.8913
------Result------
Miss_rate(tra)	:74.8913
Miss_rate(tst)	:77.7273
ARL				:6.66667

------Generation 10------
Rule  1: 0500060050000000, Class:  0, CF:0.958826, Len:  3, Fitness_tra: 65
Rule  2: a010100000a15101, Class:  2, CF:0.740452, Len:  8, Fitness_tra: 27
Rule  3: 9000000090090800, Class:  4, CF:0.113153, Len:  4, Fitness_tra: 4
Rule  4: 00005000090000a0, Class:  9, CF:0.411135, Len:  3, Fitness_tra: 2
Rule  5: a090c00000920000, Class:  5, CF:0.998885, Len:  5, Fitness_tra: 3
Rule  6: 0610130010008000, Class:  9, CF:  1, Len:  6, Fitness_tra: 1
Rule  7: 0000000000005d73, Class:  8, CF:  1, Len:  4, Fitness_tra: 1
Rule  8: d6131311183781b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 118a3199d15234f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: a1d1111135311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 3611491841146c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 1623111131a21177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: a1131113f1151147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 134118121c492663, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 26251511111d113f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: f613112111121472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 61d12328125b3c4c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 212ae115242252f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4111116af1111832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 43161f3663e2541b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 3613313135115417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0005000008000300, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 665313251d1282b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b18133ff93d32814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1619312323151242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 111f1931144251a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1315142118111f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3116297252341127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 31965311311112bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 31232d4211113825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000f0000000c9740, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 215a119511123128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 161e7c5431613316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11165211121d1326, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1315215412395623, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1175c73715338121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 41239191581b22a7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 119a5e1313321442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 231a13151121d43b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: af5a8111e1111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000000000000c00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1a25d127b21e5133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 6a932572183d1154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1a16411147121c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21115b31f9161141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 562141c4311d315a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3313131a1138d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 412551316e15d214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 161f1e1c1b2211f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 311a1311111217b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 2619162f1161117b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1faf132e11a13412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1129315b212113ff, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 111f31e53532d2b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: fa931d1211115541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000060a0020b5c65, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3f11931165115144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1f71213565691112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 611a112d11312b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 050e000008072000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1311151b22156613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 13b52217a1111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1113181b2c153313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 86b3421ba2f95113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11117112a1113564, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 134a833111111116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1316d1d11228d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 15145262611f1171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0509000000300000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 5313191131f51217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1f211d1d13115811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1a131217b2156121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 13b3151d63911114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 131e331333a1124b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 435111d5e5121247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 9111b5c1113d3613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 3e1173c13169111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 711336121151586c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11d1111111133381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b52e163ae3915221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11113a51122127a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1a56131111922424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3311197811173218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 115fa31311111417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 31111d185b621511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11133e91a1612741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 11a13111513211b1, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 89: 000e000000000400, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 5623158231351311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 6313102010125201, Class:  9, CF:  1, Len: 12, Fitness_tra: 0
Rule 92: 16131120121b1465, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1faf130e11a18412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 261915111161117b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: f900000010000c02, Class:  7, CF:0.987622, Len:  5, Fitness_tra: 70
Rule 96: 112a41516e27d21b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00101207b2100120, Class:  2, CF:0.058715, Len:  9, Fitness_tra: -4
Rule 98: 60000600820b3040, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 7000000000a95100, Class:  5, CF:  1, Len:  5, Fitness_tra: 5
Rule100: 9aa04017b0196101, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:74.8913
------Result------
Miss_rate(tra)	:74.8913
Miss_rate(tst)	:77.7273
ARL				:6.66667

------Generation 20------
Rule  1: 0500060050000000, Class:  0, CF:0.958826, Len:  3, Fitness_tra: 65
Rule  2: a010100000a15101, Class:  2, CF:0.740452, Len:  8, Fitness_tra: 27
Rule  3: 05090d4700110825, Class:  8, CF:0.851428, Len: 10, Fitness_tra: 16
Rule  4: f900000010000c02, Class:  7, CF:0.987622, Len:  5, Fitness_tra: 22
Rule  5: f900000080000002, Class:  7, CF:0.839832, Len:  4, Fitness_tra: 20
Rule  6: 7000000000a95100, Class:  5, CF:  1, Len:  5, Fitness_tra: 5
Rule  7: 9000000090090800, Class:  4, CF:0.113153, Len:  4, Fitness_tra: 3
Rule  8: a090c00000920000, Class:  5, CF:0.998885, Len:  5, Fitness_tra: 3
Rule  9: 11111111211792a4, Class:  8, CF:  1, Len: 16, Fitness_tra: 3
Rule 10: 00005000090000a0, Class:  9, CF:0.411135, Len:  3, Fitness_tra: 2
Rule 11: 0610130010008000, Class:  9, CF:  1, Len:  6, Fitness_tra: 1
Rule 12: 0000000000005d73, Class:  8, CF:  1, Len:  4, Fitness_tra: 1
Rule 13: 13131f1c122254bb, Class:  0, CF:  1, Len: 16, Fitness_tra: 1
Rule 14: 191e11a193525282, Class:  0, CF:  1, Len: 16, Fitness_tra: 1
Rule 15: 1623111131a21177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: f613112111121472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 61d12328125b3c4c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 212ae115242252f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4111116af1111832, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 43161f3663e2541b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 3613313135115417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0005000008000300, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 665313251d1282b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b18133ff93d32814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1619312323151242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 111f1931144251a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1315142118111f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 3116297252341127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 31965311311112bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 31232d4211113825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000f0000000c9740, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 215a119511123128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 161e7c5431613316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11165211121d1326, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1315215412395623, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1175c73715338121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 41239191581b22a7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 119a5e1313321442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 231a13151121d43b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: af5a8111e1111221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000000000000c00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1a25d127b21e5133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 6a932572183d1154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1a16411147121c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21115b31f9161141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 562141c4311d315a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3313131a1138d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
