------Generation 0------
Rule  1: 111f3311316cd412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 13112114f5361141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11135121221734ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 30c900000000e080, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 26111811414313f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 158193666e1d8222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 6313111f13151112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 112a2518171211a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1a46b31585951267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11115731f116cf2d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1951135911241267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: c1712411f863df41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 19165951712152a7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 8951512172111461, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 13215611122b2b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8a7311db61151123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 412f1e1d1c1152ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: fa11592121871421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000e0900000d000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 26df535817181168, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 164112112415161a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c316135591611221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11361e11c1171121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11135511172821a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 71111a3311311114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b1591113a33d3811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 8621121b186ed311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 361f1111141113af, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1a192d1111651c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b1161318d2124231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 161a1f66311d1c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5a11111861a13114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1113313115111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 00d070006e0d0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f316431224115572, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11111125422494f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 135a1115148251a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113331111111162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 5116131911722431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 815a319d12721132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 131113153d113121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2341c79b65ae1f21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000e0d0500000000, Class:  9, CF:0.0705139, Len:  3, Fitness_tra: -136
Rule 84: 56131a1131351142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1311111722311f13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: a1d1411811a43212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2a13711115a51c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1143251117121161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 41151163f635123b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11165311a9121141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 161631812715162b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 811a169dd2f41132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 8313117814111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 11151192111cc274, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 95: d61af829b51711a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 11b1bd51112116fa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1153132535f51b47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 8d0198110d201331, Class:  9, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 7dc736a83511111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 392112211261b174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:92.6087
------Result------
Miss_rate(tra)	:92.6087
Miss_rate(tst)	:92.7273
ARL				:12.4545

------Generation 10------
Rule  1: 11151192121cc116, Class:  1, CF:0.896749, Len: 16, Fitness_tra: 9
Rule  2: 0000506009e0e400, Class:  9, CF:  1, Len:  6, Fitness_tra: 3
Rule  3: 1111111131151274, Class:  8, CF:  1, Len: 16, Fitness_tra: 3
Rule  4: 11151192111cc274, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule  5: 11161192124c1113, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule  6: 0600000000000805, Class:  9, CF:  1, Len:  3, Fitness_tra: 1
Rule  7: 8e11911171215131, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule  8: 7142d232119a1f11, Class:  3, CF:0.932572, Len: 16, Fitness_tra: 9
Rule  9: 111f3311316cd412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 1183751211153814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 5f21211511113892, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 191313253ea51147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 111351521211d11b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1a212d1215331114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 2116a131841411b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 2151169115fc5b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3621752c12615174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1311125221412faa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 118a339214512c1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: d63af19135175747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 6a56411124143112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: f61a1133113212b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 23531118414131f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 131f131514111533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 81139512b4219164, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 261313215961111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1345113461161111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1111513412111313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: af1633313111d172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 7e566f16e5911412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 7529e1a331ed5152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 21111a1991121171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1111d822b11511a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 135111271511a613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 117535311211cff6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: d33361e3e2122224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 83c3712815311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2311911222241461, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 7d1936af39118117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 163f114153153417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 163a31151514d442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 13112114f5361141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11135121221734ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 30c900000000e080, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 26111811414313f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 158193666e1d8222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 6313111f13151112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 112a2518171211a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1a46b31585951267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11115731f116cf2d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1951135911241267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: c1712411f863df41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 19165951712152a7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 8951512172111461, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 13215611122b2b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8a7311db61151123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 412f1e1d1c1152ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: fa11592121871421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000e0900000d000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 26df535817181168, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 164112112415161a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c316135591611221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11361e11c1171121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11135511172821a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 71111a3311311114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b1591113a33d3811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 8621121b186ed311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 361f1111141113af, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1a192d1111651c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b1161318d2124231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 161a1f66311d1c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5a11111861a13114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1113313115111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 00d070006e0d0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f316431224115572, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11111125422494f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 135a1115148251a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113331111111162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 5116131911722431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 815a319d12721132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: d31113112141d137, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 411616a619581811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1311412512153214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0500060050000000, Class:  0, CF:0.980226, Len:  3, Fitness_tra: 63
Rule 85: 161345111111313b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 42c51e1166619114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000e050c0000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: c31113551d6c1442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: b111311111111434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 43111a9151111214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1916715175a112a7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: c1513111f265d142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 33131178141115d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 911a11921214d146, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 111655311212cf46, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 11111891424c11f1, Class:  9, CF:  1, Len: 16, Fitness_tra: 0
Rule 97: 30c900000000e080, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 3a11131995921177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 04001c92011cc875, Class:  8, CF:  1, Len: 12, Fitness_tra: 3
Rule100: 7112da3311911111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:88.587
------Result------
Miss_rate(tra)	:88.587
Miss_rate(tst)	:88.6364
ARL				:12.3636

------Generation 20------
Rule  1: 0500060050000000, Class:  0, CF:0.980226, Len:  3, Fitness_tra: 63
Rule  2: 11195821121113f1, Class:  3, CF:0.922869, Len: 16, Fitness_tra: 14
Rule  3: 11151192121cc116, Class:  1, CF:0.896749, Len: 16, Fitness_tra: 9
Rule  4: 7142d232119a1f11, Class:  3, CF:0.932572, Len: 16, Fitness_tra: 9
Rule  5: b15511925427c116, Class:  3, CF:  1, Len: 16, Fitness_tra: 8
Rule  6: 04b01c0271100005, Class:  8, CF:0.847611, Len:  9, Fitness_tra: 2
Rule  7: a111231661151112, Class:  8, CF:  1, Len: 16, Fitness_tra: 3
Rule  8: 0000506009e0e400, Class:  9, CF:  1, Len:  6, Fitness_tra: 3
Rule  9: 1111111131151274, Class:  8, CF:  1, Len: 16, Fitness_tra: 2
Rule 10: 1113717114a21521, Class:  5, CF:  1, Len: 16, Fitness_tra: 2
Rule 11: 8911142418133611, Class:  9, CF:  1, Len: 16, Fitness_tra: 2
Rule 12: 0600000000000805, Class:  9, CF:  1, Len:  3, Fitness_tra: 1
Rule 13: 8e11911171215131, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 14: 04001c92011cc875, Class:  8, CF:  1, Len: 12, Fitness_tra: 1
Rule 15: 11161192124c1113, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 16: 2151169115fc5b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3621752c12615174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1311125221412faa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 118a339214512c1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: d63af19135175747, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 6a56411124143112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: f61a1133113212b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 23531118414131f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 131f131514111533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 81139512b4219164, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 261313215961111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1345113461161111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1111513412111313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: af1633313111d172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 7e566f16e5911412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 7529e1a331ed5152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 21111a1991121171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1111d822b11511a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 135111271511a613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 117535311211cff6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: d33361e3e2122224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 83c3712815311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2311911222241461, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 7d1936af39118117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 163f114153153417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 163a31151514d442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 13112114f5361141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11135121221734ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 30c900000000e080, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 26111811414313f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 158193666e1d8222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 6313111f13151112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 112a2518171211a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1a46b31585951267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 11115731f116cf2d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1951135911241267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: c1712411f863df41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 19165951712152a7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 8951512172111461, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 13215611122b2b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8a7311db61151123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 412f1e1d1c1152ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: fa11592121871421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000e0900000d000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 26df535817181168, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 164112112415161a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c316135591611221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 11361e11c1171121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11135511172821a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 71111a3311311114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b1591113a33d3811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 8621121b186ed311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 361f1111141113af, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1a192d1111651c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b1161318d2124231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 161a1f66311d1c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 5a11111861a13114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1113313115111117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 00d070006e0d0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f316431224115572, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11111125422494f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 135a1115148251a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113331111111162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 5116131911722431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 815a319d12721132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1319233aa1611224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 111a36151da11474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 11434d5135611c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1121b54157a29221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 71d633a111112c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 16131316191134bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 6611131111621112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 711631e5d2145531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 835135822b21d16b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 36d11d1212641221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 06b11c12786e0311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1913581311215151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 135a111514a2aba2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2110003180101105, Class:  8, CF:0.999945, Len: 10, Fitness_tra: 7
Rule 95: 8f133512b421d864, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: c5712493f16ddf51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 7e266916e291517d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 11833511112121a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: f0517000420d1d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 361da19c12511b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:83.4783
------Result------
Miss_rate(tra)	:83.4783
Miss_rate(tst)	:85
ARL				:12.6875

------Generation 30------
Rule  1: 0500060050000000, Class:  0, CF:0.980226, Len:  3, Fitness_tra: 59
Rule  2: b555110054200106, Class:  3, CF:0.714446, Len: 11, Fitness_tra: 21
Rule  3: 11195821121113f1, Class:  3, CF:0.922869, Len: 16, Fitness_tra: 15
Rule  4: 11151192121cc116, Class:  1, CF:0.896749, Len: 16, Fitness_tra: 9
Rule  5: 2110003180101105, Class:  8, CF:0.999945, Len: 10, Fitness_tra: 8
Rule  6: a4b0230671150105, Class:  5, CF:0.897402, Len: 12, Fitness_tra: 6
Rule  7: 000a000000000000, Class:  0, CF:0.777778, Len:  1, Fitness_tra: 5
Rule  8: 0000506009e0e400, Class:  9, CF:  1, Len:  6, Fitness_tra: 3
Rule  9: 010034611210e4f0, Class:  6, CF:  1, Len: 11, Fitness_tra: 0
Rule 10: 8911142418133611, Class:  9, CF:  1, Len: 16, Fitness_tra: 2
Rule 11: 1e11111111115a11, Class:  4, CF:  1, Len: 16, Fitness_tra: 2
Rule 12: 04b01c0271100005, Class:  8, CF:0.847611, Len:  9, Fitness_tra: 2
Rule 13: 1113717114a21521, Class:  5, CF:  1, Len: 16, Fitness_tra: 2
Rule 14: 7142d232119a1f11, Class:  3, CF:0.932572, Len: 16, Fitness_tra: 1
Rule 15: 04001c92011cc875, Class:  8, CF:  1, Len: 12, Fitness_tra: 1
Rule 16: 1d2d116616115852, Class:  5, CF:  1, Len: 16, Fitness_tra: 1
Rule 17: 1315121112119121, Class:  0, CF:  1, Len: 16, Fitness_tra: 1
Rule 18: 89111421121b2b1b, Class:  6, CF:  1, Len: 16, Fitness_tra: 0
Rule 19: 8e11911171215131, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 20: a111231661151112, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 21: 31111616a3315122, Class:  5, CF:  1, Len: 16, Fitness_tra: 1
Rule 22: 0600000000000805, Class:  9, CF:  1, Len:  3, Fitness_tra: 0
Rule 23: 23531118414131f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 131f131514111533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 81139512b4219164, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 261313215961111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1345113461161111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1111513412111313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: af1633313111d172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 7e566f16e5911412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 7529e1a331ed5152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 21111a1991121171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1111d822b11511a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 135111271511a613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 117535311211cff6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: d33361e3e2122224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 83c3712815311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2311911222241461, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 7d1936af39118117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 163f114153153417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 163a31151514d442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 13112114f5361141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11135121221734ab, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 30c900000000e080, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 26111811414313f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 158193666e1d8222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 6313111f13151112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 112a2518171211a3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1a46b31585951267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
