------Generation 0------
Rule  1: bb745a2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2742137419, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1122c122c1, Class:  2, CF:0.99163, Len: 10, Fitness_tra: 0
Rule 98: b941c96912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 7db4435b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 7692537112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:91.7295
------Result------
Miss_rate(tra)	:91.7295
Miss_rate(tst)	:91.7808
ARL				:9.76923

------Generation 20------
Rule  1: 1872b971b1, Class:  0, CF:0.999096, Len: 10, Fitness_tra: 22
Rule  2: 1944c12711, Class:  1, CF:0.992901, Len: 10, Fitness_tra: 28
Rule  3: 0000000009, Class:  4, CF:  1, Len:  1, Fitness_tra: 2
Rule  4: 2122c11242, Class:  2, CF:0.987438, Len: 10, Fitness_tra: 0
Rule  5: e407200000, Class:  3, CF:  1, Len:  4, Fitness_tra: 1
Rule  6: b12481b222, Class:  2, CF:0.998061, Len: 10, Fitness_tra: 1
Rule  7: 4271312414, Class:  2, CF:0.116097, Len: 10, Fitness_tra: 0
Rule  8: 2472594247, Class:  2, CF:0.991095, Len: 10, Fitness_tra: 0
Rule  9: 7692537112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 17b74fbbb2, Class:  4, CF:0.999006, Len: 10, Fitness_tra: 0
Rule 11: 4b7481b2b4, Class:  2, CF:0.998714, Len: 10, Fitness_tra: 0
Rule 12: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 7622537112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 7442d31b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 72228e2477, Class:  2, CF:0.750408, Len: 10, Fitness_tra: 0
Rule 18: 227416b222, Class:  4, CF:0.999206, Len: 10, Fitness_tra: 0
Rule 19: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 4227892774, Class:  2, CF:0.465061, Len: 10, Fitness_tra: 0
Rule 21: 417b814142, Class:  2, CF:0.990022, Len: 10, Fitness_tra: 0
Rule 22: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b12216427b, Class:  4, CF:0.999406, Len: 10, Fitness_tra: 0
Rule 24: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: bb745a2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 17171ab474, Class:  4, CF:0.973765, Len: 10, Fitness_tra: -1
Rule 27: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1b7b5a1127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 414b16217b, Class:  4, CF:0.994441, Len: 10, Fitness_tra: 0
Rule 30: 48447e24bb, Class:  0, CF:0.999985, Len: 10, Fitness_tra: 0
Rule 31: b1b21324b7, Class:  4, CF:0.933062, Len: 10, Fitness_tra: 0
Rule 32: 7175f671b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b4145a1774, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b417214bb1, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 24bb814744, Class:  2, CF:0.981571, Len: 10, Fitness_tra: 0
Rule 36: 71b4412212, Class:  2, CF:0.710769, Len: 10, Fitness_tra: 0
Rule 37: b47bc6bbb7, Class:  2, CF:0.762693, Len: 10, Fitness_tra: 0
Rule 38: 17725a7b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2bb42a77b1, Class:  4, CF:0.13715, Len: 10, Fitness_tra: 0
Rule 40: 78714db477, Class:  4, CF:0.932435, Len: 10, Fitness_tra: -1
Rule 41: 722b1a1b22, Class:  4, CF:0.999994, Len: 10, Fitness_tra: 0
Rule 42: 4274412b14, Class:  4, CF:0.285669, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4b2b114b42, Class:  2, CF:0.275937, Len: 10, Fitness_tra: 0
Rule 45: 7247137b27, Class:  4, CF:0.987214, Len: 10, Fitness_tra: 0
Rule 46: 2171d31b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 714726b477, Class:  4, CF:0.998533, Len: 10, Fitness_tra: 0
Rule 48: 2bb4c64177, Class:  2, CF:0.925213, Len: 10, Fitness_tra: 0
Rule 49: 44b721477b, Class:  2, CF:0.451352, Len: 10, Fitness_tra: 0
Rule 50: 4872252144, Class:  4, CF:0.271549, Len: 10, Fitness_tra: 0
Rule 51: 442216b174, Class:  4, CF:0.998718, Len: 10, Fitness_tra: 0
Rule 52: 77bb11b272, Class:  2, CF:0.39933, Len: 10, Fitness_tra: 0
Rule 53: 44271641b2, Class:  4, CF:0.998738, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b724ca227b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4b475a7221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b12b194bbb, Class:  0, CF:0.0584671, Len: 10, Fitness_tra: 0
Rule 59: b47b214b57, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 1d12457127, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1147164742, Class:  4, CF:0.996909, Len: 10, Fitness_tra: 0
Rule 63: b14b8a1171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 14b7212bb4, Class:  4, CF:0.228527, Len: 10, Fitness_tra: -8
Rule 65: 22b7494b4b, Class:  1, CF:0.457488, Len: 10, Fitness_tra: 0
Rule 66: 2c72492224, Class:  2, CF:0.98046, Len: 10, Fitness_tra: 0
Rule 67: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2247337417, Class:  4, CF:0.435469, Len: 10, Fitness_tra: 0
Rule 70: 4172ca1244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 224713b777, Class:  4, CF:0.988512, Len: 10, Fitness_tra: 0
Rule 72: 194b1127cc, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 42711372b2, Class:  4, CF:0.976197, Len: 10, Fitness_tra: 0
Rule 74: b114c64274, Class:  2, CF:0.958467, Len: 10, Fitness_tra: 0
Rule 75: 117255bb22, Class:  1, CF:0.0592611, Len: 10, Fitness_tra: 0
Rule 76: 4b121ab174, Class:  4, CF:0.930832, Len: 10, Fitness_tra: 0
Rule 77: 27b78347bb, Class:  2, CF:0.610592, Len: 10, Fitness_tra: 0
Rule 78: 11221e7b77, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 0000000009, Class:  4, CF:  1, Len:  0, Fitness_tra: 0
Rule 80: b741c67712, Class:  2, CF:0.943968, Len: 10, Fitness_tra: 0
Rule 81: b421111442, Class:  4, CF:0.540207, Len: 10, Fitness_tra: -1266
Rule 82: 15774d1471, Class:  1, CF:0.0303995, Len: 10, Fitness_tra: -130
Rule 83: 1424831724, Class:  2, CF:0.617836, Len: 10, Fitness_tra: -3
Rule 84: b121112177, Class:  2, CF:0.159568, Len: 10, Fitness_tra: -105
Rule 85: 14b22124bb, Class:  2, CF:0.269368, Len: 10, Fitness_tra: 0
Rule 86: 1441ee21b7, Class:  2, CF:0.201415, Len: 10, Fitness_tra: -2
Rule 87: 11725f7b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 7144212b14, Class:  2, CF:0.244397, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 74245122b2, Class:  2, CF:0.953389, Len: 10, Fitness_tra: 0
Rule 91: 4b7411b784, Class:  2, CF:0.999978, Len: 10, Fitness_tra: 0
Rule 92: bb41c98977, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b1b20324b7, Class:  4, CF:0.919205, Len:  9, Fitness_tra: 0
Rule 94: 7009005b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 4b000a0000, Class:  4, CF:0.385007, Len:  3, Fitness_tra: 0
Rule 96: 07028eb001, Class:  1, CF:0.967698, Len:  6, Fitness_tra: -988
Rule 97: b247c67b12, Class:  2, CF:0.717936, Len: 10, Fitness_tra: 0
Rule 98: b172b971b1, Class:  0, CF:0.447997, Len: 10, Fitness_tra: 1001
Rule 99: 0062010249, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0000000009, Class:  4, CF:  1, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:71.3731
------Result------
Miss_rate(tra)	:71.3731
Miss_rate(tst)	:72.5114
ARL				:9.57813

------Generation 30------
Rule  1: b172b971b1, Class:  0, CF:0.447997, Len: 10, Fitness_tra: 1336
Rule  2: 1944c12711, Class:  1, CF:0.992901, Len: 10, Fitness_tra: 26
Rule  3: 1872b971b1, Class:  0, CF:0.999096, Len: 10, Fitness_tra: 134
Rule  4: 0000000009, Class:  4, CF:  1, Len:  1, Fitness_tra: 2
Rule  5: e407200000, Class:  3, CF:  1, Len:  4, Fitness_tra: 1
Rule  6: b12481b222, Class:  2, CF:0.998061, Len: 10, Fitness_tra: 1
Rule  7: 2122c11242, Class:  2, CF:0.987438, Len: 10, Fitness_tra: 4
Rule  8: 2472594247, Class:  2, CF:0.991095, Len: 10, Fitness_tra: 0
Rule  9: 7692537112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 17b74fbbb2, Class:  4, CF:0.999006, Len: 10, Fitness_tra: 0
Rule 11: 4b7481b2b4, Class:  2, CF:0.998714, Len: 10, Fitness_tra: 0
Rule 12: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 7622537112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 7442d31b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 72228e2477, Class:  2, CF:0.750408, Len: 10, Fitness_tra: 0
Rule 18: 227416b222, Class:  4, CF:0.999206, Len: 10, Fitness_tra: 0
Rule 19: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 4227892774, Class:  2, CF:0.465061, Len: 10, Fitness_tra: 0
Rule 21: 417b814142, Class:  2, CF:0.990022, Len: 10, Fitness_tra: 0
Rule 22: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b12216427b, Class:  4, CF:0.999406, Len: 10, Fitness_tra: 0
Rule 24: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: bb745a2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0000000009, Class:  4, CF:  1, Len:  0, Fitness_tra: 0
Rule 27: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1b7b5a1127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 414b16217b, Class:  4, CF:0.994441, Len: 10, Fitness_tra: 0
Rule 30: 48447e24bb, Class:  0, CF:0.999985, Len: 10, Fitness_tra: 0
Rule 31: b1b21324b7, Class:  4, CF:0.933062, Len: 10, Fitness_tra: 0
Rule 32: 7175f671b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b4145a1774, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b417214bb1, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 24bb814744, Class:  2, CF:0.981571, Len: 10, Fitness_tra: 0
Rule 36: 71b4412212, Class:  2, CF:0.710769, Len: 10, Fitness_tra: 0
Rule 37: b47bc6bbb7, Class:  2, CF:0.762693, Len: 10, Fitness_tra: 0
Rule 38: 17725a7b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2bb42a77b1, Class:  4, CF:0.13715, Len: 10, Fitness_tra: 0
Rule 40: 722b1a1b22, Class:  4, CF:0.999994, Len: 10, Fitness_tra: 2
Rule 41: 4274412b14, Class:  4, CF:0.285669, Len: 10, Fitness_tra: 0
Rule 42: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4b2b114b42, Class:  2, CF:0.275937, Len: 10, Fitness_tra: 0
Rule 44: 7247137b27, Class:  4, CF:0.987214, Len: 10, Fitness_tra: 0
Rule 45: 2171d31b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 714726b477, Class:  4, CF:0.998533, Len: 10, Fitness_tra: 0
Rule 47: 2bb4c64177, Class:  2, CF:0.925213, Len: 10, Fitness_tra: 0
Rule 48: 44b721477b, Class:  2, CF:0.451352, Len: 10, Fitness_tra: 0
Rule 49: 4872252144, Class:  4, CF:0.271549, Len: 10, Fitness_tra: 0
Rule 50: 442216b174, Class:  4, CF:0.998718, Len: 10, Fitness_tra: 0
Rule 51: 77bb11b272, Class:  2, CF:0.39933, Len: 10, Fitness_tra: 0
Rule 52: 44271641b2, Class:  4, CF:0.998738, Len: 10, Fitness_tra: 0
Rule 53: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b724ca227b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4b475a7221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b12b194bbb, Class:  0, CF:0.0584671, Len: 10, Fitness_tra: 0
Rule 58: b47b214b57, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 1d12457127, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1147164742, Class:  4, CF:0.996909, Len: 10, Fitness_tra: 0
Rule 62: b14b8a1171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 22b7494b4b, Class:  1, CF:0.457488, Len: 10, Fitness_tra: 0
Rule 64: 2c72492224, Class:  2, CF:0.98046, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2247337417, Class:  4, CF:0.435469, Len: 10, Fitness_tra: 0
Rule 68: 4172ca1244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 224713b777, Class:  4, CF:0.988512, Len: 10, Fitness_tra: 0
Rule 70: 194b1127cc, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 42711372b2, Class:  4, CF:0.976197, Len: 10, Fitness_tra: -1
Rule 72: b114c64274, Class:  2, CF:0.958467, Len: 10, Fitness_tra: 0
Rule 73: 117255bb22, Class:  1, CF:0.0592611, Len: 10, Fitness_tra: 3
Rule 74: 4b121ab174, Class:  4, CF:0.930832, Len: 10, Fitness_tra: 6
Rule 75: 27b78347bb, Class:  2, CF:0.610592, Len: 10, Fitness_tra: 0
Rule 76: 11221e7b77, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000009, Class:  4, CF:  1, Len:  0, Fitness_tra: 0
Rule 78: b741c67712, Class:  2, CF:0.943968, Len: 10, Fitness_tra: 1
Rule 79: 14b22124bb, Class:  2, CF:0.269368, Len: 10, Fitness_tra: 0
Rule 80: 11725f7b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 127b1e77b1, Class:  1, CF:0.812201, Len: 10, Fitness_tra: -126
Rule 82: 131116b11c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 27b731122b, Class:  4, CF:0.909575, Len: 10, Fitness_tra: -235
Rule 84: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 4411917b72, Class:  1, CF:0.433434, Len: 10, Fitness_tra: 0
Rule 86: b42183712b, Class:  2, CF:0.790094, Len: 10, Fitness_tra: 1
Rule 87: 21b213b777, Class:  4, CF:0.944273, Len: 10, Fitness_tra: 0
Rule 88: b1b45e2711, Class:  2, CF:0.630638, Len: 10, Fitness_tra: -23
Rule 89: 1772112721, Class:  4, CF:0.165161, Len: 10, Fitness_tra: -14
Rule 90: 2112211272, Class:  2, CF:0.702432, Len: 10, Fitness_tra: -1518
Rule 91: 1944992711, Class:  1, CF:0.999988, Len: 10, Fitness_tra: 2
Rule 92: b7248122bb, Class:  2, CF:0.994952, Len: 10, Fitness_tra: 0
Rule 93: 0000000009, Class:  4, CF:  1, Len:  0, Fitness_tra: 0
Rule 94: 224713b771, Class:  4, CF:0.977011, Len: 10, Fitness_tra: -8
Rule 95: 19448147b9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0b76502040, Class:  2, CF:0.998366, Len:  6, Fitness_tra: -414
Rule 97: 1147164b4b, Class:  4, CF:0.996369, Len: 10, Fitness_tra: 0
Rule 98: 1d7481b127, Class:  1, CF:0.744191, Len: 10, Fitness_tra: 1
Rule 99: 1bb22a21bb, Class:  4, CF:0.816645, Len: 10, Fitness_tra: 0
Rule100: 4052c0b070, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:63.491
------Result------
Miss_rate(tra)	:63.491
Miss_rate(tst)	:66.5753
ARL				:9.69841

------Generation 40------
Rule  1: b172b971b1, Class:  0, CF:0.447997, Len: 10, Fitness_tra: 1336
Rule  2: 1944c12711, Class:  1, CF:0.992901, Len: 10, Fitness_tra: 26
Rule  3: 1872b971b1, Class:  0, CF:0.999096, Len: 10, Fitness_tra: 134
Rule  4: 0000000009, Class:  4, CF:  1, Len:  1, Fitness_tra: 2
Rule  5: e407200000, Class:  3, CF:  1, Len:  4, Fitness_tra: 1
Rule  6: b12481b222, Class:  2, CF:0.998061, Len: 10, Fitness_tra: 1
Rule  7: 2122c11242, Class:  2, CF:0.987438, Len: 10, Fitness_tra: 4
Rule  8: 2472594247, Class:  2, CF:0.991095, Len: 10, Fitness_tra: 0
Rule  9: 7692537112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 17b74fbbb2, Class:  4, CF:0.999006, Len: 10, Fitness_tra: 0
Rule 11: 4b7481b2b4, Class:  2, CF:0.998714, Len: 10, Fitness_tra: 0
Rule 12: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 7622537112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 7442d31b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 72228e2477, Class:  2, CF:0.750408, Len: 10, Fitness_tra: 0
Rule 18: 227416b222, Class:  4, CF:0.999206, Len: 10, Fitness_tra: 0
Rule 19: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 4227892774, Class:  2, CF:0.465061, Len: 10, Fitness_tra: 0
Rule 21: 417b814142, Class:  2, CF:0.990022, Len: 10, Fitness_tra: 0
Rule 22: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b12216427b, Class:  4, CF:0.999406, Len: 10, Fitness_tra: 0
Rule 24: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: bb745a2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0000000009, Class:  4, CF:  1, Len:  0, Fitness_tra: 0
Rule 27: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1b7b5a1127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 414b16217b, Class:  4, CF:0.994441, Len: 10, Fitness_tra: 0
Rule 30: 48447e24bb, Class:  0, CF:0.999985, Len: 10, Fitness_tra: 0
Rule 31: b1b21324b7, Class:  4, CF:0.933062, Len: 10, Fitness_tra: 0
Rule 32: 7175f671b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b4145a1774, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b417214bb1, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 24bb814744, Class:  2, CF:0.981571, Len: 10, Fitness_tra: 0
Rule 36: 71b4412212, Class:  2, CF:0.710769, Len: 10, Fitness_tra: 0
Rule 37: b47bc6bbb7, Class:  2, CF:0.762693, Len: 10, Fitness_tra: 0
Rule 38: 17725a7b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2bb42a77b1, Class:  4, CF:0.13715, Len: 10, Fitness_tra: 0
Rule 40: 722b1a1b22, Class:  4, CF:0.999994, Len: 10, Fitness_tra: 2
Rule 41: 4274412b14, Class:  4, CF:0.285669, Len: 10, Fitness_tra: 0
Rule 42: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4b2b114b42, Class:  2, CF:0.275937, Len: 10, Fitness_tra: 0
Rule 44: 7247137b27, Class:  4, CF:0.987214, Len: 10, Fitness_tra: 0
Rule 45: 2171d31b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 714726b477, Class:  4, CF:0.998533, Len: 10, Fitness_tra: 0
Rule 47: 2bb4c64177, Class:  2, CF:0.925213, Len: 10, Fitness_tra: 0
Rule 48: 44b721477b, Class:  2, CF:0.451352, Len: 10, Fitness_tra: 0
Rule 49: 4872252144, Class:  4, CF:0.271549, Len: 10, Fitness_tra: 0
Rule 50: 442216b174, Class:  4, CF:0.998718, Len: 10, Fitness_tra: 0
Rule 51: 77bb11b272, Class:  2, CF:0.39933, Len: 10, Fitness_tra: 0
Rule 52: 44271641b2, Class:  4, CF:0.998738, Len: 10, Fitness_tra: 0
Rule 53: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b724ca227b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 4b475a7221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b12b194bbb, Class:  0, CF:0.0584671, Len: 10, Fitness_tra: 0
Rule 58: b47b214b57, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 1d12457127, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1147164742, Class:  4, CF:0.996909, Len: 10, Fitness_tra: 0
Rule 62: b14b8a1171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 22b7494b4b, Class:  1, CF:0.457488, Len: 10, Fitness_tra: 0
Rule 64: 2c72492224, Class:  2, CF:0.98046, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2247337417, Class:  4, CF:0.435469, Len: 10, Fitness_tra: 0
Rule 68: 4172ca1244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 224713b777, Class:  4, CF:0.988512, Len: 10, Fitness_tra: 0
Rule 70: 194b1127cc, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 42711372b2, Class:  4, CF:0.976197, Len: 10, Fitness_tra: -1
Rule 72: b114c64274, Class:  2, CF:0.958467, Len: 10, Fitness_tra: 0
Rule 73: 117255bb22, Class:  1, CF:0.0592611, Len: 10, Fitness_tra: 3
Rule 74: 4b121ab174, Class:  4, CF:0.930832, Len: 10, Fitness_tra: 6
Rule 75: 27b78347bb, Class:  2, CF:0.610592, Len: 10, Fitness_tra: 0
Rule 76: 11221e7b77, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000009, Class:  4, CF:  1, Len:  0, Fitness_tra: 0
Rule 78: b741c67712, Class:  2, CF:0.943968, Len: 10, Fitness_tra: 1
Rule 79: 14b22124bb, Class:  2, CF:0.269368, Len: 10, Fitness_tra: 0
Rule 80: 11725f7b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 127b1e77b1, Class:  1, CF:0.812201, Len: 10, Fitness_tra: -126
Rule 82: 131116b11c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 27b731122b, Class:  4, CF:0.909575, Len: 10, Fitness_tra: -235
Rule 84: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 4411917b72, Class:  1, CF:0.433434, Len: 10, Fitness_tra: 0
Rule 86: b42183712b, Class:  2, CF:0.790094, Len: 10, Fitness_tra: 1
Rule 87: 21b213b777, Class:  4, CF:0.944273, Len: 10, Fitness_tra: 0
Rule 88: b1b45e2711, Class:  2, CF:0.630638, Len: 10, Fitness_tra: -23
Rule 89: 1772112721, Class:  4, CF:0.165161, Len: 10, Fitness_tra: -14
Rule 90: 2112211272, Class:  2, CF:0.702432, Len: 10, Fitness_tra: -1518
Rule 91: 1944992711, Class:  1, CF:0.999988, Len: 10, Fitness_tra: 2
Rule 92: b7248122bb, Class:  2, CF:0.994952, Len: 10, Fitness_tra: 0
Rule 93: 0000000009, Class:  4, CF:  1, Len:  0, Fitness_tra: 0
Rule 94: 224713b771, Class:  4, CF:0.977011, Len: 10, Fitness_tra: -8
Rule 95: 19448147b9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0b76502040, Class:  2, CF:0.998366, Len:  6, Fitness_tra: -414
Rule 97: 1147164b4b, Class:  4, CF:0.996369, Len: 10, Fitness_tra: 0
Rule 98: 1d7481b127, Class:  1, CF:0.744191, Len: 10, Fitness_tra: 1
Rule 99: 1bb22a21bb, Class:  4, CF:0.816645, Len: 10, Fitness_tra: 0
Rule100: 4052c0b070, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:63.491
------Result------
Miss_rate(tra)	:63.491
Miss_rate(tst)	:66.5753
ARL				:9.69841

------Generation 50------
Rule  1: b172b971b1, Class:  0, CF:0.447997, Len: 10, Fitness_tra: 2049
Rule  2: 1872b971b1, Class:  0, CF:0.999096, Len: 10, Fitness_tra: 158
Rule  3: 1944c12711, Class:  1, CF:0.992901, Len: 10, Fitness_tra: 31
Rule  4: 4b121ab174, Class:  4, CF:0.930832, Len: 10, Fitness_tra: 0
Rule  5: 2122c11242, Class:  2, CF:0.987438, Len: 10, Fitness_tra: 5
Rule  6: 117255bb22, Class:  1, CF:0.0592611, Len: 10, Fitness_tra: 3
Rule  7: 0000000009, Class:  4, CF:  1, Len:  1, Fitness_tra: 2
Rule  8: 1944992711, Class:  1, CF:0.999988, Len: 10, Fitness_tra: 4
