------Generation 0------
Rule  1: 7471c91472, Class:  2, CF:0.998633, Len: 10, Fitness_tra: -36
Rule 80: 4422cfb474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2818414441, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 1211d17424, Class:  2, CF:0.945741, Len: 10, Fitness_tra: 0
Rule 83: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 42121a2b44, Class:  4, CF:0.999387, Len: 10, Fitness_tra: 0
Rule 86: 4412ca7774, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 47b4ef1472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 211255b771, Class:  2, CF:0.499839, Len: 10, Fitness_tra: -52
Rule 89: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b1448d2342, Class:  2, CF:0.964853, Len: 10, Fitness_tra: 0
Rule 92: 02e7114b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 4202c12224, Class:  2, CF:0.998961, Len:  9, Fitness_tra: 0
Rule 94: 7008c31b22, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 95: 0704030400, Class:  4, CF:0.0974532, Len:  4, Fitness_tra: -30
Rule 96: 4914d31b97, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b541911112, Class:  1, CF:0.925052, Len: 10, Fitness_tra: 0
Rule 98: 814b594717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0c00067000, Class:  1, CF:0.106372, Len:  3, Fitness_tra: 3
Rule100: 4242162cb2, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.6728
------Result------
Miss_rate(tra)	:15.6728
Miss_rate(tst)	:16.2557
ARL				:9.11667

------Generation 10------
Rule  1: 020701000b, Class:  0, CF:0.170333, Len:  4, Fitness_tra: 3442
Rule  2: 0008000000, Class:  1, CF:0.99025, Len:  1, Fitness_tra: 40
Rule  3: b141311112, Class:  4, CF:0.393782, Len: 10, Fitness_tra: 22
Rule  4: 124b454717, Class:  1, CF:0.0325384, Len: 10, Fitness_tra: 14
Rule  5: bb70001c00, Class:  2, CF:0.962037, Len:  5, Fitness_tra: 3
Rule  6: 0c00067000, Class:  1, CF:0.106372, Len:  3, Fitness_tra: 3
Rule  7: 1c62507017, Class:  1, CF:0.93429, Len:  8, Fitness_tra: 1
Rule  8: c000000000, Class:  3, CF:0.491242, Len:  1, Fitness_tra: 1
Rule  9: 4042c02024, Class:  2, CF:0.997482, Len:  7, Fitness_tra: 0
Rule 10: bbb4861724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 7b71d61427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 44bbc97bb7, Class:  0, CF:0.996228, Len: 10, Fitness_tra: 0
Rule 14: 4214537b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 4542114172, Class:  4, CF:0.687194, Len: 10, Fitness_tra: 0
Rule 17: 15b7812172, Class:  1, CF:0.616227, Len: 10, Fitness_tra: 0
Rule 18: 11222327b2, Class:  4, CF:0.870425, Len: 10, Fitness_tra: 0
Rule 19: 44b7862b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b22b26b424, Class:  4, CF:0.999928, Len: 10, Fitness_tra: 0
Rule 21: 1c22267117, Class:  4, CF:0.967872, Len: 10, Fitness_tra: 0
Rule 22: 00000000a0, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1142112b44, Class:  4, CF:0.623542, Len: 10, Fitness_tra: 0
Rule 25: 1714117b11, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 724bc6b422, Class:  2, CF:0.745943, Len: 10, Fitness_tra: 0
Rule 27: 77142172bb, Class:  2, CF:0.721961, Len: 10, Fitness_tra: 0
Rule 28: 414471b277, Class:  2, CF:0.331314, Len: 10, Fitness_tra: 0
Rule 29: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 4171864411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2422ca2127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b5b24d7b44, Class:  4, CF:0.488238, Len: 10, Fitness_tra: 0
Rule 33: 1224812bb2, Class:  1, CF:0.17421, Len: 10, Fitness_tra: 0
Rule 34: b2428621b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 71448d274b, Class:  2, CF:0.988044, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 27475a4b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2022c020d7, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 39: 2c421121bb, Class:  4, CF:0.931818, Len: 10, Fitness_tra: 0
Rule 40: 74bb534411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 41b253b772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4142c12224, Class:  2, CF:0.998836, Len: 10, Fitness_tra: 0
Rule 43: 4b71134217, Class:  4, CF:0.899191, Len: 10, Fitness_tra: 0
Rule 44: 21bb212272, Class:  2, CF:0.808606, Len: 10, Fitness_tra: 0
Rule 45: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4b428311b2, Class:  2, CF:0.971388, Len: 10, Fitness_tra: 0
Rule 47: 7b27c92b78, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 42b2292722, Class:  2, CF:0.720081, Len: 10, Fitness_tra: 0
Rule 49: bb245e7b22, Class:  0, CF:0.981709, Len: 10, Fitness_tra: 3
Rule 50: b2128174bb, Class:  2, CF:0.777612, Len: 10, Fitness_tra: 0
Rule 51: 4c74294b74, Class:  2, CF:0.0404487, Len: 10, Fitness_tra: 0
Rule 52: 71271127b4, Class:  4, CF:0.526292, Len: 10, Fitness_tra: 0
Rule 53: 45722e4bb2, Class:  1, CF:0.830073, Len: 10, Fitness_tra: 0
Rule 54: 2d422e2b12, Class:  1, CF:0.65285, Len: 10, Fitness_tra: 0
Rule 55: 24725f1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: bb27867127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 27218a4414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 212b561472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 414bcd4b72, Class:  2, CF:0.930275, Len: 10, Fitness_tra: 0
Rule 60: 727bc31b22, Class:  2, CF:0.834271, Len: 10, Fitness_tra: 0
Rule 61: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 274721b2b2, Class:  2, CF:0.554742, Len: 10, Fitness_tra: 0
Rule 63: 4d72784141, Class:  2, CF:0.4269, Len: 10, Fitness_tra: 0
Rule 64: 44b4132721, Class:  4, CF:0.973543, Len: 10, Fitness_tra: 0
Rule 65: 1117c12b18, Class:  2, CF:0.998396, Len: 10, Fitness_tra: 0
Rule 66: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: bbbb5374bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 277b864142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b227214422, Class:  2, CF:0.982474, Len: 10, Fitness_tra: 0
Rule 71: 2b2b19bb72, Class:  2, CF:0.997075, Len: 10, Fitness_tra: 0
Rule 72: 4cb4861741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1b27134b1b, Class:  4, CF:0.445488, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 27741327b1, Class:  4, CF:0.961225, Len: 10, Fitness_tra: 0
Rule 76: 7b1b8f2214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 2442112244, Class:  2, CF:0.806159, Len: 10, Fitness_tra: 0
Rule 78: ac428ebbbb, Class:  1, CF:0.474097, Len: 10, Fitness_tra: 0
Rule 79: 4914c37b27, Class:  1, CF:0.959236, Len: 10, Fitness_tra: 0
Rule 80: 4422cfb474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 27b41f4b21, Class:  4, CF:0.992613, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 7477c6122b, Class:  2, CF:0.324152, Len: 10, Fitness_tra: 0
Rule 84: 0000cd0330, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 7621587417, Class:  2, CF:0.999896, Len: 10, Fitness_tra: 0
Rule 86: 060000000b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2b7b667417, Class:  4, CF:0.997158, Len: 10, Fitness_tra: 0
Rule 88: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: b2b2812122, Class:  2, CF:0.943802, Len: 10, Fitness_tra: 0
Rule 90: 000000000b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b14a862ab2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0200012200, Class:  2, CF:0.381702, Len:  4, Fitness_tra: -93
Rule 93: 4914717227, Class:  2, CF:0.998735, Len: 10, Fitness_tra: 0
Rule 94: 774bc34b28, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 4422ca1927, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0c68500007, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 97: 4012ca0074, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: b424be7bc0, Class:  2, CF:0.999764, Len:  9, Fitness_tra: 0
Rule 99: 4222c6b024, Class:  2, CF:0.775933, Len:  9, Fitness_tra: 0
Rule100: 2c222021b7, Class:  4, CF:0.519667, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.65
------Result------
Miss_rate(tra)	:15.65
Miss_rate(tst)	:16.4384
ARL				:9.03333

------Generation 20------
Rule  1: 020701000b, Class:  0, CF:0.170333, Len:  4, Fitness_tra: 2699
Rule  2: 0008000000, Class:  1, CF:0.99025, Len:  1, Fitness_tra: 37
Rule  3: b141311112, Class:  4, CF:0.393782, Len: 10, Fitness_tra: -4
Rule  4: 124b454717, Class:  1, CF:0.0325384, Len: 10, Fitness_tra: 30
Rule  5: bb70001c00, Class:  2, CF:0.962037, Len:  5, Fitness_tra: 4
Rule  6: 0c00067000, Class:  1, CF:0.106372, Len:  3, Fitness_tra: 0
Rule  7: bb245e7b22, Class:  0, CF:0.981709, Len: 10, Fitness_tra: 0
Rule  8: 1c62507017, Class:  1, CF:0.93429, Len:  8, Fitness_tra: 2
Rule  9: c000000000, Class:  3, CF:0.491242, Len:  1, Fitness_tra: 1
Rule 10: 4042c02024, Class:  2, CF:0.997482, Len:  7, Fitness_tra: 0
Rule 11: 7b71d61427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 44bbc97bb7, Class:  0, CF:0.996228, Len: 10, Fitness_tra: 0
Rule 14: 4214537b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 4542114172, Class:  4, CF:0.687194, Len: 10, Fitness_tra: 0
Rule 17: 15b7812172, Class:  1, CF:0.616227, Len: 10, Fitness_tra: 0
Rule 18: 11222327b2, Class:  4, CF:0.870425, Len: 10, Fitness_tra: 0
Rule 19: 44b7862b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b22b26b424, Class:  4, CF:0.999928, Len: 10, Fitness_tra: 0
Rule 21: 1c22267117, Class:  4, CF:0.967872, Len: 10, Fitness_tra: 0
Rule 22: 00000000a0, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1142112b44, Class:  4, CF:0.623542, Len: 10, Fitness_tra: 0
Rule 25: 1714117b11, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 724bc6b422, Class:  2, CF:0.745943, Len: 10, Fitness_tra: 0
Rule 27: 77142172bb, Class:  2, CF:0.721961, Len: 10, Fitness_tra: 0
Rule 28: 414471b277, Class:  2, CF:0.331314, Len: 10, Fitness_tra: 0
Rule 29: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 4171864411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2422ca2127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b5b24d7b44, Class:  4, CF:0.488238, Len: 10, Fitness_tra: 0
Rule 33: 1224812bb2, Class:  1, CF:0.17421, Len: 10, Fitness_tra: 0
Rule 34: b2428621b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 71448d274b, Class:  2, CF:0.988044, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 27475a4b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2022c020d7, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 39: 2c421121bb, Class:  4, CF:0.931818, Len: 10, Fitness_tra: 0
Rule 40: 74bb534411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 41b253b772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4142c12224, Class:  2, CF:0.998836, Len: 10, Fitness_tra: 0
Rule 43: 4b71134217, Class:  4, CF:0.899191, Len: 10, Fitness_tra: 0
Rule 44: 21bb212272, Class:  2, CF:0.808606, Len: 10, Fitness_tra: 0
Rule 45: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4b428311b2, Class:  2, CF:0.971388, Len: 10, Fitness_tra: 0
Rule 47: 7b27c92b78, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 42b2292722, Class:  2, CF:0.720081, Len: 10, Fitness_tra: 0
Rule 49: bbb4861724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b2128174bb, Class:  2, CF:0.777612, Len: 10, Fitness_tra: 0
Rule 51: 4c74294b74, Class:  2, CF:0.0404487, Len: 10, Fitness_tra: 0
Rule 52: 71271127b4, Class:  4, CF:0.526292, Len: 10, Fitness_tra: 0
Rule 53: 45722e4bb2, Class:  1, CF:0.830073, Len: 10, Fitness_tra: 0
Rule 54: 2d422e2b12, Class:  1, CF:0.65285, Len: 10, Fitness_tra: 0
Rule 55: 24725f1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: bb27867127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 27218a4414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 212b561472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 414bcd4b72, Class:  2, CF:0.930275, Len: 10, Fitness_tra: 0
Rule 60: 727bc31b22, Class:  2, CF:0.834271, Len: 10, Fitness_tra: 0
Rule 61: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 274721b2b2, Class:  2, CF:0.554742, Len: 10, Fitness_tra: 0
Rule 63: 4d72784141, Class:  2, CF:0.4269, Len: 10, Fitness_tra: 0
Rule 64: 44b4132721, Class:  4, CF:0.973543, Len: 10, Fitness_tra: 0
Rule 65: 1117c12b18, Class:  2, CF:0.998396, Len: 10, Fitness_tra: 0
Rule 66: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: bbbb5374bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 277b864142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b227214422, Class:  2, CF:0.982474, Len: 10, Fitness_tra: 0
Rule 71: 2b2b19bb72, Class:  2, CF:0.997075, Len: 10, Fitness_tra: 0
Rule 72: 4cb4861741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1b27134b1b, Class:  4, CF:0.445488, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 27741327b1, Class:  4, CF:0.961225, Len: 10, Fitness_tra: 0
Rule 76: 7b1b8f2214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 2442112244, Class:  2, CF:0.806159, Len: 10, Fitness_tra: 0
Rule 78: ac428ebbbb, Class:  1, CF:0.474097, Len: 10, Fitness_tra: 0
Rule 79: 4914c37b27, Class:  1, CF:0.959236, Len: 10, Fitness_tra: 0
Rule 80: 4422cfb474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b11253b22b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 14715172b1, Class:  2, CF:0.961322, Len: 10, Fitness_tra: 0
Rule 83: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1b175117b2, Class:  2, CF:0.949325, Len: 10, Fitness_tra: 0
Rule 86: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 77121ab24b, Class:  4, CF:0.999148, Len: 10, Fitness_tra: 0
Rule 88: 741bc17771, Class:  2, CF:0.824918, Len: 10, Fitness_tra: 0
Rule 89: 2b41da7bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000007a00, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 247b511172, Class:  2, CF:0.952505, Len: 10, Fitness_tra: 0
Rule 93: 7e4211ab4b, Class:  4, CF:0.968467, Len: 10, Fitness_tra: 0
Rule 94: 77102172b0, Class:  2, CF:0.700787, Len:  8, Fitness_tra: -3
Rule 95: 2e445e7d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b10ad62a0e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0000670000, Class:  4, CF:0.653769, Len:  2, Fitness_tra: -775
Rule 98: 7b07002070, Class:  2, CF:0.857133, Len:  5, Fitness_tra: -318
Rule 99: 212bca1172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: ac423e1bb2, Class:  0, CF:0.997471, Len: 10, Fitness_tra: 1
------Current------
Miss_rate(tra)	:33.1277
------Result------
Miss_rate(tra)	:33.1277
Miss_rate(tst)	:34.8858
ARL				:9

------Generation 30------
Rule  1: 020701000b, Class:  0, CF:0.170333, Len:  4, Fitness_tra: 2699
Rule  2: 0008000000, Class:  1, CF:0.99025, Len:  1, Fitness_tra: 37
Rule  3: b141311112, Class:  4, CF:0.393782, Len: 10, Fitness_tra: -4
Rule  4: 124b454717, Class:  1, CF:0.0325384, Len: 10, Fitness_tra: 30
Rule  5: bb70001c00, Class:  2, CF:0.962037, Len:  5, Fitness_tra: 4
Rule  6: 0c00067000, Class:  1, CF:0.106372, Len:  3, Fitness_tra: 0
Rule  7: bb245e7b22, Class:  0, CF:0.981709, Len: 10, Fitness_tra: 0
Rule  8: 1c62507017, Class:  1, CF:0.93429, Len:  8, Fitness_tra: 2
Rule  9: c000000000, Class:  3, CF:0.491242, Len:  1, Fitness_tra: 1
Rule 10: 4042c02024, Class:  2, CF:0.997482, Len:  7, Fitness_tra: 0
Rule 11: 7b71d61427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 44bbc97bb7, Class:  0, CF:0.996228, Len: 10, Fitness_tra: 0
Rule 14: 4214537b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 4542114172, Class:  4, CF:0.687194, Len: 10, Fitness_tra: 0
Rule 17: 15b7812172, Class:  1, CF:0.616227, Len: 10, Fitness_tra: 0
Rule 18: 11222327b2, Class:  4, CF:0.870425, Len: 10, Fitness_tra: 0
Rule 19: 44b7862b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b22b26b424, Class:  4, CF:0.999928, Len: 10, Fitness_tra: 0
Rule 21: 1c22267117, Class:  4, CF:0.967872, Len: 10, Fitness_tra: 0
Rule 22: 00000000a0, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 1142112b44, Class:  4, CF:0.623542, Len: 10, Fitness_tra: 0
Rule 25: 1714117b11, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 724bc6b422, Class:  2, CF:0.745943, Len: 10, Fitness_tra: 0
Rule 27: 77142172bb, Class:  2, CF:0.721961, Len: 10, Fitness_tra: 0
Rule 28: 414471b277, Class:  2, CF:0.331314, Len: 10, Fitness_tra: 0
Rule 29: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 4171864411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2422ca2127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b5b24d7b44, Class:  4, CF:0.488238, Len: 10, Fitness_tra: 0
Rule 33: 1224812bb2, Class:  1, CF:0.17421, Len: 10, Fitness_tra: 0
Rule 34: b2428621b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 71448d274b, Class:  2, CF:0.988044, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 27475a4b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2022c020d7, Class:  2, CF:  1, Len:  7, Fitness_tra: 0
Rule 39: 2c421121bb, Class:  4, CF:0.931818, Len: 10, Fitness_tra: 0
Rule 40: 74bb534411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 41b253b772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4142c12224, Class:  2, CF:0.998836, Len: 10, Fitness_tra: 0
Rule 43: 4b71134217, Class:  4, CF:0.899191, Len: 10, Fitness_tra: 0
Rule 44: 21bb212272, Class:  2, CF:0.808606, Len: 10, Fitness_tra: 0
Rule 45: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4b428311b2, Class:  2, CF:0.971388, Len: 10, Fitness_tra: 0
Rule 47: 7b27c92b78, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 42b2292722, Class:  2, CF:0.720081, Len: 10, Fitness_tra: 0
Rule 49: bbb4861724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b2128174bb, Class:  2, CF:0.777612, Len: 10, Fitness_tra: 0
Rule 51: 4c74294b74, Class:  2, CF:0.0404487, Len: 10, Fitness_tra: 0
Rule 52: 71271127b4, Class:  4, CF:0.526292, Len: 10, Fitness_tra: 0
Rule 53: 45722e4bb2, Class:  1, CF:0.830073, Len: 10, Fitness_tra: 0
Rule 54: 2d422e2b12, Class:  1, CF:0.65285, Len: 10, Fitness_tra: 0
Rule 55: 24725f1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: bb27867127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 27218a4414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 212b561472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 414bcd4b72, Class:  2, CF:0.930275, Len: 10, Fitness_tra: 0
Rule 60: 727bc31b22, Class:  2, CF:0.834271, Len: 10, Fitness_tra: 0
Rule 61: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 274721b2b2, Class:  2, CF:0.554742, Len: 10, Fitness_tra: 0
Rule 63: 4d72784141, Class:  2, CF:0.4269, Len: 10, Fitness_tra: 0
Rule 64: 44b4132721, Class:  4, CF:0.973543, Len: 10, Fitness_tra: 0
Rule 65: 1117c12b18, Class:  2, CF:0.998396, Len: 10, Fitness_tra: 0
Rule 66: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: bbbb5374bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 277b864142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b227214422, Class:  2, CF:0.982474, Len: 10, Fitness_tra: 0
Rule 71: 2b2b19bb72, Class:  2, CF:0.997075, Len: 10, Fitness_tra: 0
Rule 72: 4cb4861741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1b27134b1b, Class:  4, CF:0.445488, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 27741327b1, Class:  4, CF:0.961225, Len: 10, Fitness_tra: 0
Rule 76: 7b1b8f2214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 2442112244, Class:  2, CF:0.806159, Len: 10, Fitness_tra: 0
Rule 78: ac428ebbbb, Class:  1, CF:0.474097, Len: 10, Fitness_tra: 0
Rule 79: 4914c37b27, Class:  1, CF:0.959236, Len: 10, Fitness_tra: 0
Rule 80: 4422cfb474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b11253b22b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 14715172b1, Class:  2, CF:0.961322, Len: 10, Fitness_tra: 0
Rule 83: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1b175117b2, Class:  2, CF:0.949325, Len: 10, Fitness_tra: 0
Rule 86: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 77121ab24b, Class:  4, CF:0.999148, Len: 10, Fitness_tra: 0
Rule 88: 741bc17771, Class:  2, CF:0.824918, Len: 10, Fitness_tra: 0
Rule 89: 2b41da7bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0000007a00, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 247b511172, Class:  2, CF:0.952505, Len: 10, Fitness_tra: 0
Rule 93: 7e4211ab4b, Class:  4, CF:0.968467, Len: 10, Fitness_tra: 0
Rule 94: 77102172b0, Class:  2, CF:0.700787, Len:  8, Fitness_tra: -3
Rule 95: 2e445e7d22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
