------Generation 0------
Rule  1: 12b13e7141, Class:  2, CF:0.72487, Len: 10, Fitness_tra: -1515
Rule 11: b141812222, Class:  2, CF:0.999587, Len: 10, Fitness_tra: 1
Rule 12: 4242362b37, Class:  4, CF:0.999507, Len: 10, Fitness_tra: 0
Rule 13: b71bda1122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 2c12562272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: bb741622b1, Class:  4, CF:0.97335, Len: 10, Fitness_tra: 0
Rule 16: 1211da714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 7ce7411722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 444253b722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 2242514477, Class:  2, CF:0.852114, Len: 10, Fitness_tra: 0
Rule 20: bb421a7771, Class:  4, CF:0.994058, Len: 10, Fitness_tra: 0
Rule 21: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2142517277, Class:  2, CF:0.995475, Len: 10, Fitness_tra: 0
Rule 23: 41727174b7, Class:  4, CF:0.241247, Len: 10, Fitness_tra: -1
Rule 24: 2c42117777, Class:  4, CF:0.699415, Len: 10, Fitness_tra: 0
Rule 25: bbb7514412, Class:  2, CF:0.999746, Len: 10, Fitness_tra: 0
Rule 26: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2db7e12bb2, Class:  1, CF:0.933537, Len: 10, Fitness_tra: 0
Rule 28: 0000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 42b229422b, Class:  2, CF:0.936442, Len: 10, Fitness_tra: 0
Rule 31: 47148f1744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 72971e7db4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 12bb537442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 7b748a74bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2222864477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1222c141b4, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b14b712714, Class:  2, CF:0.0209867, Len: 10, Fitness_tra: 0
Rule 39: 214415712c, Class:  2, CF:0.907618, Len: 10, Fitness_tra: 0
Rule 40: 779219b7b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4121c99bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: b12419b744, Class:  2, CF:0.992905, Len: 10, Fitness_tra: 0
Rule 44: cb07c0440b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 4a24111228, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 4b2bd61bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2b2413214b, Class:  4, CF:0.85426, Len: 10, Fitness_tra: 0
Rule 48: 2221c9bbb7, Class:  2, CF:0.303096, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4121c9bbbb, Class:  0, CF:0.994026, Len: 10, Fitness_tra: 2
Rule 53: 4822c9bb4b, Class:  0, CF:0.999952, Len: 10, Fitness_tra: 0
Rule 54: 21178fb772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b82229b14b, Class:  1, CF:0.733937, Len: 10, Fitness_tra: 0
Rule 57: 0800000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 42271e421b, Class:  2, CF:0.725537, Len: 10, Fitness_tra: 0
Rule 59: 122783b142, Class:  2, CF:0.461381, Len: 10, Fitness_tra: 0
Rule 60: 1772212b24, Class:  2, CF:0.0570215, Len: 10, Fitness_tra: 0
Rule 61: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7b72512742, Class:  2, CF:0.999904, Len: 10, Fitness_tra: 0
Rule 65: 2222567b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7427c6114b, Class:  2, CF:0.977094, Len: 10, Fitness_tra: 0
Rule 68: 227213bb72, Class:  4, CF:0.993284, Len: 10, Fitness_tra: 0
Rule 69: 17b7c621bb, Class:  2, CF:0.999693, Len: 10, Fitness_tra: 0
Rule 70: 1b7bda4b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 21b2117722, Class:  2, CF:0.261792, Len: 10, Fitness_tra: 0
Rule 72: 71178a7174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b8b4c617b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 74472e7747, Class:  2, CF:0.896082, Len: 10, Fitness_tra: 0
Rule 75: 7472532121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 71245ab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4242592177, Class:  2, CF:0.397407, Len: 10, Fitness_tra: 0
Rule 78: 2127232224, Class:  2, CF:0.910164, Len: 10, Fitness_tra: 0
Rule 79: 42711eb57b, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 71425a4474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b12b362427, Class:  4, CF:0.999854, Len: 10, Fitness_tra: 0
Rule 82: 21778124b7, Class:  2, CF:0.992149, Len: 10, Fitness_tra: 0
Rule 83: 24715a47b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1227564b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 2444137177, Class:  4, CF:0.986385, Len: 10, Fitness_tra: 1
Rule 87: 24b15ab2b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: b4b19124b1, Class:  2, CF:0.989518, Len: 10, Fitness_tra: 0
Rule 89: 2427d6141b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 221119b726, Class:  2, CF:0.880063, Len: 10, Fitness_tra: -490
Rule 92: 7672723442, Class:  2, CF:0.998731, Len: 10, Fitness_tra: -1
Rule 93: 4121119b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2bb2da6c4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 28b4c677b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 2db7812be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: ab1dc04400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 20b0e020b2, Class:  2, CF:0.933064, Len:  6, Fitness_tra: -4
Rule 99: 541b432111, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule100: 2231561221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:27.8666
------Result------
Miss_rate(tra)	:27.8666
Miss_rate(tst)	:29.0676
ARL				:9.67308

------Generation 10------
Rule  1: 37727234a7, Class:  0, CF:0.0341354, Len: 10, Fitness_tra: 2904
Rule  2: 151b491112, Class:  0, CF:0.0685077, Len: 10, Fitness_tra: 82
Rule  3: a511d00000, Class:  1, CF:0.992216, Len:  5, Fitness_tra: 21
Rule  4: 114b11b721, Class:  4, CF:0.338239, Len: 10, Fitness_tra: -162
Rule  5: 0080c00000, Class:  2, CF:  1, Len:  2, Fitness_tra: 3
Rule  6: b77111772b, Class:  4, CF:0.0179784, Len: 10, Fitness_tra: 2
Rule  7: bb71d17774, Class:  2, CF:0.999986, Len: 10, Fitness_tra: 3
Rule  8: 44721f127b, Class:  4, CF:0.999858, Len: 10, Fitness_tra: 1
Rule  9: 42718eb472, Class:  2, CF:0.993071, Len: 10, Fitness_tra: 4
Rule 10: 2341c97b22, Class:  2, CF:0.999922, Len: 10, Fitness_tra: 0
Rule 11: b141812222, Class:  2, CF:0.999587, Len: 10, Fitness_tra: 1
Rule 12: 4242362b37, Class:  4, CF:0.999507, Len: 10, Fitness_tra: 0
Rule 13: b71bda1122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 2c12562272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: bb741622b1, Class:  4, CF:0.97335, Len: 10, Fitness_tra: 0
Rule 16: 1211da714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 7ce7411722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 444253b722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 2242514477, Class:  2, CF:0.852114, Len: 10, Fitness_tra: 0
Rule 20: bb421a7771, Class:  4, CF:0.994058, Len: 10, Fitness_tra: 0
Rule 21: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2142517277, Class:  2, CF:0.995475, Len: 10, Fitness_tra: 0
Rule 23: 41727174b7, Class:  4, CF:0.241247, Len: 10, Fitness_tra: -1
Rule 24: 2c42117777, Class:  4, CF:0.699415, Len: 10, Fitness_tra: 0
Rule 25: bbb7514412, Class:  2, CF:0.999746, Len: 10, Fitness_tra: 0
Rule 26: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2db7e12bb2, Class:  1, CF:0.933537, Len: 10, Fitness_tra: 0
Rule 28: 0000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 42b229422b, Class:  2, CF:0.936442, Len: 10, Fitness_tra: 0
Rule 31: 47148f1744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 72971e7db4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 12bb537442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 7b748a74bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2222864477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1222c141b4, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b14b712714, Class:  2, CF:0.0209867, Len: 10, Fitness_tra: 0
Rule 39: 214415712c, Class:  2, CF:0.907618, Len: 10, Fitness_tra: 0
Rule 40: 779219b7b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4121c99bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: b12419b744, Class:  2, CF:0.992905, Len: 10, Fitness_tra: 0
Rule 44: cb07c0440b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 4a24111228, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 4b2bd61bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2b2413214b, Class:  4, CF:0.85426, Len: 10, Fitness_tra: 0
Rule 48: 2221c9bbb7, Class:  2, CF:0.303096, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4121c9bbbb, Class:  0, CF:0.994026, Len: 10, Fitness_tra: 2
Rule 53: 4822c9bb4b, Class:  0, CF:0.999952, Len: 10, Fitness_tra: 0
Rule 54: 21178fb772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b82229b14b, Class:  1, CF:0.733937, Len: 10, Fitness_tra: 0
Rule 57: 0800000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 42271e421b, Class:  2, CF:0.725537, Len: 10, Fitness_tra: 0
Rule 59: 122783b142, Class:  2, CF:0.461381, Len: 10, Fitness_tra: 0
Rule 60: 1772212b24, Class:  2, CF:0.0570215, Len: 10, Fitness_tra: 0
Rule 61: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7b72512742, Class:  2, CF:0.999904, Len: 10, Fitness_tra: 0
Rule 65: 2222567b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7427c6114b, Class:  2, CF:0.977094, Len: 10, Fitness_tra: 0
Rule 68: 227213bb72, Class:  4, CF:0.993284, Len: 10, Fitness_tra: 0
Rule 69: 17b7c621bb, Class:  2, CF:0.999693, Len: 10, Fitness_tra: 0
Rule 70: 1b7bda4b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 21b2117722, Class:  2, CF:0.261792, Len: 10, Fitness_tra: 0
Rule 72: 71178a7174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b8b4c617b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 74472e7747, Class:  2, CF:0.896082, Len: 10, Fitness_tra: 0
Rule 75: 7472532121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 71245ab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4242592177, Class:  2, CF:0.397407, Len: 10, Fitness_tra: 0
Rule 78: 2127232224, Class:  2, CF:0.910164, Len: 10, Fitness_tra: 0
Rule 79: 42711eb57b, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 71425a4474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b12b362427, Class:  4, CF:0.999854, Len: 10, Fitness_tra: 0
Rule 82: 21778124b7, Class:  2, CF:0.992149, Len: 10, Fitness_tra: 0
Rule 83: 24715a47b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1227564b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 2444137177, Class:  4, CF:0.986385, Len: 10, Fitness_tra: 1
Rule 87: 24b15ab2b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: b4b19124b1, Class:  2, CF:0.989518, Len: 10, Fitness_tra: 0
Rule 89: 2427d6141b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 221119b726, Class:  2, CF:0.880063, Len: 10, Fitness_tra: -490
Rule 92: 7672723442, Class:  2, CF:0.998731, Len: 10, Fitness_tra: -1
Rule 93: 4121119b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2bb2da6c4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 28b4c677b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 2db7812be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: ab1dc04400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 20b0e020b2, Class:  2, CF:0.933064, Len:  6, Fitness_tra: -4
Rule 99: 541b432111, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule100: 2231561221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:27.8666
------Result------
Miss_rate(tra)	:27.8666
Miss_rate(tst)	:29.0676
ARL				:9.67308

------Generation 20------
Rule  1: 37727234a7, Class:  0, CF:0.0341354, Len: 10, Fitness_tra: 3012
Rule  2: 151b491112, Class:  0, CF:0.0685077, Len: 10, Fitness_tra: 82
Rule  3: a511d00000, Class:  1, CF:0.992216, Len:  5, Fitness_tra: 21
Rule  4: 42718eb472, Class:  2, CF:0.993071, Len: 10, Fitness_tra: -4
Rule  5: 0080c00000, Class:  2, CF:  1, Len:  2, Fitness_tra: 3
Rule  6: bb71d17774, Class:  2, CF:0.999986, Len: 10, Fitness_tra: 3
Rule  7: 4121c9bbbb, Class:  0, CF:0.994026, Len: 10, Fitness_tra: 1
Rule  8: b77111772b, Class:  4, CF:0.0179784, Len: 10, Fitness_tra: 4
Rule  9: 541b432111, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule 10: b141812222, Class:  2, CF:0.999587, Len: 10, Fitness_tra: 0
Rule 11: 44721f127b, Class:  4, CF:0.999858, Len: 10, Fitness_tra: 0
Rule 12: 2444137177, Class:  4, CF:0.986385, Len: 10, Fitness_tra: -20
Rule 13: 2231561221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 2c12562272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: bb741622b1, Class:  4, CF:0.97335, Len: 10, Fitness_tra: 0
Rule 16: 1211da714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 7ce7411722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 444253b722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 2242514477, Class:  2, CF:0.852114, Len: 10, Fitness_tra: 0
Rule 20: bb421a7771, Class:  4, CF:0.994058, Len: 10, Fitness_tra: -1
Rule 21: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2142517277, Class:  2, CF:0.995475, Len: 10, Fitness_tra: 0
Rule 23: b71bda1122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 2c42117777, Class:  4, CF:0.699415, Len: 10, Fitness_tra: 2
Rule 25: bbb7514412, Class:  2, CF:0.999746, Len: 10, Fitness_tra: 0
Rule 26: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 2db7e12bb2, Class:  1, CF:0.933537, Len: 10, Fitness_tra: 0
Rule 28: 0000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 42b229422b, Class:  2, CF:0.936442, Len: 10, Fitness_tra: 0
Rule 31: 47148f1744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 72971e7db4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 12bb537442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 7b748a74bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2222864477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1222c141b4, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b14b712714, Class:  2, CF:0.0209867, Len: 10, Fitness_tra: 0
Rule 39: 214415712c, Class:  2, CF:0.907618, Len: 10, Fitness_tra: 0
Rule 40: 779219b7b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4121c99bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: b12419b744, Class:  2, CF:0.992905, Len: 10, Fitness_tra: 0
Rule 44: cb07c0440b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 4a24111228, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 4b2bd61bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2b2413214b, Class:  4, CF:0.85426, Len: 10, Fitness_tra: 0
Rule 48: 2221c9bbb7, Class:  2, CF:0.303096, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2341c97b22, Class:  2, CF:0.999922, Len: 10, Fitness_tra: 1
Rule 53: 4822c9bb4b, Class:  0, CF:0.999952, Len: 10, Fitness_tra: 0
Rule 54: 21178fb772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b82229b14b, Class:  1, CF:0.733937, Len: 10, Fitness_tra: 0
Rule 57: 0800000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 42271e421b, Class:  2, CF:0.725537, Len: 10, Fitness_tra: 0
Rule 59: 122783b142, Class:  2, CF:0.461381, Len: 10, Fitness_tra: 0
Rule 60: 1772212b24, Class:  2, CF:0.0570215, Len: 10, Fitness_tra: 0
Rule 61: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7b72512742, Class:  2, CF:0.999904, Len: 10, Fitness_tra: 0
Rule 65: 2222567b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7427c6114b, Class:  2, CF:0.977094, Len: 10, Fitness_tra: -1
Rule 68: 227213bb72, Class:  4, CF:0.993284, Len: 10, Fitness_tra: 0
Rule 69: 17b7c621bb, Class:  2, CF:0.999693, Len: 10, Fitness_tra: 0
Rule 70: 1b7bda4b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 21b2117722, Class:  2, CF:0.261792, Len: 10, Fitness_tra: 0
Rule 72: 71178a7174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b8b4c617b7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 74472e7747, Class:  2, CF:0.896082, Len: 10, Fitness_tra: -3
Rule 75: 7472532121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 71245ab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4242592177, Class:  2, CF:0.397407, Len: 10, Fitness_tra: 0
Rule 78: 2127232224, Class:  2, CF:0.910164, Len: 10, Fitness_tra: 0
Rule 79: 42711eb57b, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 71425a4474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1122811271, Class:  2, CF:0.960692, Len: 10, Fitness_tra: -366
Rule 83: 1721134112, Class:  4, CF:0.820731, Len: 10, Fitness_tra: -87
Rule 84: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 41b11a1274, Class:  4, CF:0.981811, Len: 10, Fitness_tra: 2
Rule 86: 74b18a111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b1b2ca1712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2712312b14, Class:  4, CF:0.644825, Len: 10, Fitness_tra: 0
Rule 89: 47119f427b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 4711d321b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 77921371b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 22020100e8, Class:  2, CF:  1, Len:  6, Fitness_tra: 0
Rule 93: 0222800097, Class:  2, CF:  1, Len:  6, Fitness_tra: 0
Rule 94: 444253b720, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 4db7592172, Class:  1, CF:0.930148, Len: 10, Fitness_tra: 0
Rule 96: 0000004000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 2874812777, Class:  2, CF:0.819138, Len: 10, Fitness_tra: 0
Rule 98: 42718eb472, Class:  2, CF:0.993071, Len:  0, Fitness_tra: 0
Rule 99: b242b12122, Class:  2, CF:0.80483, Len: 10, Fitness_tra: -78
Rule100: 00000e0000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.5596
------Result------
Miss_rate(tra)	:25.5596
Miss_rate(tst)	:27.6965
ARL				:9.58824

------Generation 30------
Rule  1: 37727234a7, Class:  0, CF:0.0341354, Len: 10, Fitness_tra: 740
Rule  2: 151b491112, Class:  0, CF:0.0685077, Len: 10, Fitness_tra: 82
Rule  3: a511d00000, Class:  1, CF:0.992216, Len:  5, Fitness_tra: 16
Rule  4: b77111772b, Class:  4, CF:0.0179784, Len: 10, Fitness_tra: 4
Rule  5: 0080c00000, Class:  2, CF:  1, Len:  2, Fitness_tra: 3
Rule  6: bb71d17774, Class:  2, CF:0.999986, Len: 10, Fitness_tra: 0
Rule  7: 41b11a1274, Class:  4, CF:0.981811, Len: 10, Fitness_tra: -1
Rule  8: 2c42117777, Class:  4, CF:0.699415, Len: 10, Fitness_tra: -14
Rule  9: 4121c9bbbb, Class:  0, CF:0.994026, Len: 10, Fitness_tra: 0
Rule 10: 541b432111, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule 11: 2341c97b22, Class:  2, CF:0.999922, Len: 10, Fitness_tra: 2
Rule 12: 00000e0000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 2c12562272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: bb741622b1, Class:  4, CF:0.97335, Len: 10, Fitness_tra: 0
Rule 15: 1211da714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 7ce7411722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 444253b722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 2242514477, Class:  2, CF:0.852114, Len: 10, Fitness_tra: 0
Rule 19: 42718eb472, Class:  2, CF:0.993071, Len:  0, Fitness_tra: 0
Rule 20: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 2142517277, Class:  2, CF:0.995475, Len: 10, Fitness_tra: 0
Rule 22: b71bda1122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b141812222, Class:  2, CF:0.999587, Len: 10, Fitness_tra: 1
Rule 24: bbb7514412, Class:  2, CF:0.999746, Len: 10, Fitness_tra: 0
Rule 25: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2db7e12bb2, Class:  1, CF:0.933537, Len: 10, Fitness_tra: 0
Rule 27: 0000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
