------Generation 0------
Rule  1: 1412c6bb42, Class:  2, CF:0.716836, Len: 10, Fitness_tra: 0
Rule 61: 4777ce1b21, Class:  2, CF:0.981284, Len:  0, Fitness_tra: 0
Rule 62: 207bc14b02, Class:  2, CF:0.753376, Len:  8, Fitness_tra: 0
Rule 63: b744cabb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: b8418947b2, Class:  1, CF:0.551275, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 72725ab424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 73227d414c, Class:  2, CF:0.999759, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1412c6bb42, Class:  2, CF:0.716836, Len: 10, Fitness_tra: 0
Rule 70: b1b7c94bbb, Class:  0, CF:0.99415, Len: 10, Fitness_tra: 5
Rule 71: bbb2232bb4, Class:  2, CF:0.248481, Len: 10, Fitness_tra: 0
Rule 72: 41141eb742, Class:  2, CF:0.969711, Len: 10, Fitness_tra: 0
Rule 73: 2dabc1b242, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 16b010d440, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 4bb2536471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1db2157214, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 214bc31727, Class:  2, CF:0.95908, Len: 10, Fitness_tra: 0
Rule 78: 122b162714, Class:  4, CF:0.996738, Len: 10, Fitness_tra: -2
Rule 79: 21218174b4, Class:  2, CF:0.997616, Len: 10, Fitness_tra: 2
Rule 80: bd4eceb242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 227146474b, Class:  4, CF:0.999374, Len: 10, Fitness_tra: 0
Rule 82: b971c32747, Class:  1, CF:0.0620729, Len: 10, Fitness_tra: 0
Rule 83: b1415e2442, Class:  2, CF:0.999732, Len: 10, Fitness_tra: 3
Rule 84: 1bbbd12147, Class:  2, CF:0.995697, Len: 10, Fitness_tra: 0
Rule 85: 112483b7b2, Class:  2, CF:0.92763, Len: 10, Fitness_tra: 0
Rule 86: 22b2562474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 25272d1121, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4224ff1271, Class:  4, CF:0.999782, Len: 10, Fitness_tra: 2
Rule 89: 74b711b77b, Class:  4, CF:0.428018, Len: 10, Fitness_tra: 3
Rule 90: 71443f1242, Class:  4, CF:0.999851, Len: 10, Fitness_tra: 0
Rule 91: 1bd2167214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: b171c62274, Class:  2, CF:0.933968, Len: 10, Fitness_tra: 0
Rule 93: 214ec327b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2002002200, Class:  2, CF:0.778068, Len:  4, Fitness_tra: -4060
Rule 95: 020d000007, Class:  1, CF:0.999967, Len:  3, Fitness_tra: 5
Rule 96: c04bc8d8e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: dc041eb742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0d01897040, Class:  1, CF:0.867652, Len:  6, Fitness_tra: -19
Rule 99: 12b21eb271, Class:  1, CF:0.254103, Len: 10, Fitness_tra: 50
Rule100: b07b802440, Class:  2, CF:0.958434, Len:  7, Fitness_tra: 0
------Current------
Miss_rate(tra)	:97.3955
------Result------
Miss_rate(tra)	:97.3955
Miss_rate(tst)	:97.5342
ARL				:9.60714

------Generation 10------
Rule  1: 12b21eb271, Class:  1, CF:0.254103, Len: 10, Fitness_tra: 47
Rule  2: b1b7c94bbb, Class:  0, CF:0.99415, Len: 10, Fitness_tra: 7
Rule  3: 020d000007, Class:  1, CF:0.999967, Len:  3, Fitness_tra: 5
Rule  4: b1415e2442, Class:  2, CF:0.999732, Len: 10, Fitness_tra: 0
Rule  5: 74b711b77b, Class:  4, CF:0.428018, Len: 10, Fitness_tra: -106
Rule  6: 21218174b4, Class:  2, CF:0.997616, Len: 10, Fitness_tra: 0
Rule  7: 4224ff1271, Class:  4, CF:0.999782, Len: 10, Fitness_tra: 0
Rule  8: b171232bbb, Class:  4, CF:0.868419, Len: 10, Fitness_tra: 0
Rule  9: ebb12312b1, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule 10: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 7241c12bbd, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 12: 72245fb412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 4b14ca4bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 42241e7b17, Class:  1, CF:0.0199137, Len: 10, Fitness_tra: 0
Rule 19: 2d41ceb242, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 211b5f2474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 44141ebb77, Class:  2, CF:0.0496809, Len: 10, Fitness_tra: 0
Rule 22: 71b78612b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 22b12342b2, Class:  4, CF:0.9373, Len: 10, Fitness_tra: 0
Rule 24: b2415f2b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: b114c62277, Class:  2, CF:0.958467, Len: 10, Fitness_tra: 0
Rule 26: 414216b474, Class:  4, CF:0.999732, Len: 10, Fitness_tra: 0
Rule 27: bbb22322b1, Class:  2, CF:0.730833, Len: 10, Fitness_tra: 0
Rule 28: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 4114c92274, Class:  2, CF:0.983204, Len: 10, Fitness_tra: 0
Rule 30: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2144132724, Class:  4, CF:0.980565, Len: 10, Fitness_tra: 0
Rule 32: 4b148a41b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b171c62277, Class:  2, CF:0.933968, Len: 10, Fitness_tra: 0
Rule 34: 7274534127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b41b187bb1, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 71721fb742, Class:  4, CF:0.999708, Len: 10, Fitness_tra: 0
Rule 37: 0000040000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 4bb2531471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1b41867422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000080000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1b171311b1, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4724114172, Class:  4, CF:0.028333, Len: 10, Fitness_tra: 0
Rule 47: 4724c14121, Class:  2, CF:0.966457, Len: 10, Fitness_tra: -1
Rule 48: 227bc14bb2, Class:  2, CF:0.345225, Len: 10, Fitness_tra: 0
Rule 49: 21b48eb471, Class:  2, CF:0.976278, Len: 10, Fitness_tra: 0
Rule 50: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b27b814444, Class:  2, CF:0.981008, Len: 10, Fitness_tra: 0
Rule 52: 2212197417, Class:  2, CF:0.290764, Len: 10, Fitness_tra: -15
Rule 53: 12b22a427b, Class:  4, CF:0.99983, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 421736b2b4, Class:  4, CF:0.999304, Len: 10, Fitness_tra: 0
Rule 56: 1a7215741c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2c4223224b, Class:  4, CF:0.990567, Len: 10, Fitness_tra: 0
Rule 59: 2e17832224, Class:  2, CF:0.999985, Len: 10, Fitness_tra: 0
Rule 60: bd41897b44, Class:  1, CF:0.673067, Len: 10, Fitness_tra: -7
Rule 61: 4777ce1b21, Class:  2, CF:0.981284, Len:  0, Fitness_tra: 0
Rule 62: 207bc14b02, Class:  2, CF:0.753376, Len:  8, Fitness_tra: 0
Rule 63: b744cabb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: b8418947b2, Class:  1, CF:0.551275, Len: 10, Fitness_tra: -1
Rule 65: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 72725ab424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 73227d414c, Class:  2, CF:0.999759, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1412c6bb42, Class:  2, CF:0.716836, Len: 10, Fitness_tra: 0
Rule 70: b07b802440, Class:  2, CF:0.958434, Len:  7, Fitness_tra: -9
Rule 71: bbb2232bb4, Class:  2, CF:0.248481, Len: 10, Fitness_tra: 0
Rule 72: 41141eb742, Class:  2, CF:0.969711, Len: 10, Fitness_tra: -31
Rule 73: 2dabc1b242, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 16b010d440, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 4bb2536471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1db2157214, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 214bc31727, Class:  2, CF:0.95908, Len: 10, Fitness_tra: 0
Rule 78: 7177212447, Class:  2, CF:0.863133, Len: 10, Fitness_tra: 0
Rule 79: bd4eceb242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 227146474b, Class:  4, CF:0.999374, Len: 10, Fitness_tra: 0
Rule 81: 14175a4112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 771b112417, Class:  2, CF:0.384912, Len: 10, Fitness_tra: -87
Rule 83: b341887b11, Class:  2, CF:0.970044, Len: 10, Fitness_tra: -358
Rule 84: 7b7121117b, Class:  2, CF:0.830245, Len: 10, Fitness_tra: -3113
Rule 85: 724213b714, Class:  4, CF:0.993085, Len: 10, Fitness_tra: -20
Rule 86: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 72425f14b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 227783b474, Class:  2, CF:0.873569, Len: 10, Fitness_tra: 0
Rule 89: 111416242b, Class:  4, CF:0.986221, Len: 10, Fitness_tra: 0
Rule 90: 2121161b24, Class:  4, CF:0.997277, Len: 10, Fitness_tra: -2
Rule 91: 18718c2b47, Class:  0, CF:0.375492, Len: 10, Fitness_tra: 7
Rule 92: 4124c94abb, Class:  0, CF:0.979662, Len: 10, Fitness_tra: 0
Rule 93: 4b12591477, Class:  2, CF:0.990534, Len: 10, Fitness_tra: -33
Rule 94: b141c317b4, Class:  2, CF:0.977333, Len: 10, Fitness_tra: -3
Rule 95: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 4271162b77, Class:  4, CF:0.999891, Len: 10, Fitness_tra: 0
Rule 97: 4202465424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: bd71867b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2144c3b227, Class:  2, CF:0.998947, Len: 10, Fitness_tra: 1
Rule100: 22741646ba, Class:  4, CF:0.836815, Len: 10, Fitness_tra: -8
------Current------
Miss_rate(tra)	:96.9842
------Result------
Miss_rate(tra)	:96.9842
Miss_rate(tst)	:96.9863
ARL				:9.78947

------Generation 20------
Rule  1: 12b21eb271, Class:  1, CF:0.254103, Len: 10, Fitness_tra: -6
Rule  2: b1b7c94bbb, Class:  0, CF:0.99415, Len: 10, Fitness_tra: 17
Rule  3: 18718c2b47, Class:  0, CF:0.375492, Len: 10, Fitness_tra: 45
Rule  4: 020d000007, Class:  1, CF:0.999967, Len:  3, Fitness_tra: 5
Rule  5: 2144c3b227, Class:  2, CF:0.998947, Len: 10, Fitness_tra: 1
Rule  6: ebb12312b1, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule  7: 21218174b4, Class:  2, CF:0.997616, Len: 10, Fitness_tra: 0
Rule  8: b171232bbb, Class:  4, CF:0.868419, Len: 10, Fitness_tra: 0
Rule  9: 4224ff1271, Class:  4, CF:0.999782, Len: 10, Fitness_tra: 3
Rule 10: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 7241c12bbd, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 12: 72245fb412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 4b14ca4bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 42241e7b17, Class:  1, CF:0.0199137, Len: 10, Fitness_tra: 0
Rule 19: 2d41ceb242, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 211b5f2474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 44141ebb77, Class:  2, CF:0.0496809, Len: 10, Fitness_tra: 0
Rule 22: 71b78612b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 22b12342b2, Class:  4, CF:0.9373, Len: 10, Fitness_tra: 0
Rule 24: b2415f2b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: b114c62277, Class:  2, CF:0.958467, Len: 10, Fitness_tra: 0
Rule 26: 414216b474, Class:  4, CF:0.999732, Len: 10, Fitness_tra: 0
Rule 27: bbb22322b1, Class:  2, CF:0.730833, Len: 10, Fitness_tra: -1
Rule 28: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 4114c92274, Class:  2, CF:0.983204, Len: 10, Fitness_tra: 0
Rule 30: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2144132724, Class:  4, CF:0.980565, Len: 10, Fitness_tra: 0
Rule 32: 4b148a41b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b171c62277, Class:  2, CF:0.933968, Len: 10, Fitness_tra: 0
Rule 34: 7274534127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b41b187bb1, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 71721fb742, Class:  4, CF:0.999708, Len: 10, Fitness_tra: 0
Rule 37: 0000040000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 4bb2531471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1b41867422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000080000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1b171311b1, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4724114172, Class:  4, CF:0.028333, Len: 10, Fitness_tra: -5
Rule 47: bd71867b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 227bc14bb2, Class:  2, CF:0.345225, Len: 10, Fitness_tra: 0
Rule 49: 21b48eb471, Class:  2, CF:0.976278, Len: 10, Fitness_tra: 0
Rule 50: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b27b814444, Class:  2, CF:0.981008, Len: 10, Fitness_tra: 0
Rule 52: 12b22a427b, Class:  4, CF:0.99983, Len: 10, Fitness_tra: 0
Rule 53: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 421736b2b4, Class:  4, CF:0.999304, Len: 10, Fitness_tra: 0
Rule 55: 1a7215741c, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 2c4223224b, Class:  4, CF:0.990567, Len: 10, Fitness_tra: 0
Rule 58: 2e17832224, Class:  2, CF:0.999985, Len: 10, Fitness_tra: 0
Rule 59: 4777ce1b21, Class:  2, CF:0.981284, Len:  0, Fitness_tra: 0
Rule 60: 207bc14b02, Class:  2, CF:0.753376, Len:  8, Fitness_tra: -85
Rule 61: b744cabb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 72725ab424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 73227d414c, Class:  2, CF:0.999759, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1412c6bb42, Class:  2, CF:0.716836, Len: 10, Fitness_tra: 0
Rule 67: bbb2232bb4, Class:  2, CF:0.248481, Len: 10, Fitness_tra: 0
Rule 68: 2dabc1b242, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 16b010d440, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4bb2536471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1db2157214, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 214bc31727, Class:  2, CF:0.95908, Len: 10, Fitness_tra: 0
Rule 73: 7177212447, Class:  2, CF:0.863133, Len: 10, Fitness_tra: -6
Rule 74: bd4eceb242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 227146474b, Class:  4, CF:0.999374, Len: 10, Fitness_tra: 0
Rule 76: 14175a4112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 72425f14b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 227783b474, Class:  2, CF:0.873569, Len: 10, Fitness_tra: 0
Rule 80: 111416242b, Class:  4, CF:0.986221, Len: 10, Fitness_tra: 0
Rule 81: 1117731142, Class:  4, CF:0.565652, Len: 10, Fitness_tra: -181
Rule 82: 142759427b, Class:  2, CF:0.687479, Len: 10, Fitness_tra: 0
Rule 83: 4b1b1e7174, Class:  2, CF:0.951523, Len: 10, Fitness_tra: -70
Rule 84: 2117ce712b, Class:  0, CF:0.999058, Len: 10, Fitness_tra: 344
Rule 85: 171b1eb221, Class:  2, CF:0.826114, Len: 10, Fitness_tra: -1798
Rule 86: 27172321bb, Class:  4, CF:0.262667, Len: 10, Fitness_tra: 0
Rule 87: 2117212427, Class:  2, CF:0.873977, Len: 10, Fitness_tra: -252
Rule 88: bb24162127, Class:  4, CF:0.986231, Len: 10, Fitness_tra: 0
Rule 89: b41486b44b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 117b882244, Class:  2, CF:0.978357, Len: 10, Fitness_tra: -3
Rule 91: b614282bb4, Class:  2, CF:0.992565, Len: 10, Fitness_tra: -762
Rule 92: 78b18c2247, Class:  2, CF:0.997216, Len: 10, Fitness_tra: 1
Rule 93: b640997e40, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 7242500002, Class:  2, CF:0.662443, Len:  6, Fitness_tra: -93
Rule 95: 42b2130277, Class:  4, CF:0.984996, Len:  9, Fitness_tra: 0
Rule 96: 2e71862b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 2e17832224, Class:  2, CF:0.999985, Len:  0, Fitness_tra: 0
Rule 98: b11133bbbb, Class:  4, CF:0.89441, Len: 10, Fitness_tra: -4
Rule 99: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2da736b2b4, Class:  4, CF:0.995005, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:88.5995
------Result------
Miss_rate(tra)	:88.5995
Miss_rate(tst)	:88.1279
ARL				:9.74074

------Generation 30------
Rule  1: 2117ce712b, Class:  0, CF:0.999058, Len: 10, Fitness_tra: 1600
Rule  2: 020d000007, Class:  1, CF:0.999967, Len:  3, Fitness_tra: 3
Rule  3: 0050000000, Class:  4, CF:0.445267, Len:  1, Fitness_tra: 1
Rule  4: 18718c2b47, Class:  0, CF:0.375492, Len: 10, Fitness_tra: 0
Rule  5: 4224ff1271, Class:  4, CF:0.999782, Len: 10, Fitness_tra: 0
Rule  6: 41b26641b1, Class:  4, CF:0.912767, Len: 10, Fitness_tra: 0
Rule  7: ebb12312b1, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule  8: 78b18c2247, Class:  2, CF:0.997216, Len: 10, Fitness_tra: 1
Rule  9: 2da736b2b4, Class:  4, CF:0.995005, Len: 10, Fitness_tra: 0
Rule 10: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 7241c12bbd, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 12: 72245fb412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 4b14ca4bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 42241e7b17, Class:  1, CF:0.0199137, Len: 10, Fitness_tra: -69
Rule 19: 2d41ceb242, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 211b5f2474, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: b42e1e7bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: 71b78612b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 22b12342b2, Class:  4, CF:0.9373, Len: 10, Fitness_tra: 0
Rule 24: b2415f2b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: b114c62277, Class:  2, CF:0.958467, Len: 10, Fitness_tra: 0
Rule 26: 414216b474, Class:  4, CF:0.999732, Len: 10, Fitness_tra: 0
Rule 27: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1b41867422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 2144132724, Class:  4, CF:0.980565, Len: 10, Fitness_tra: 0
Rule 32: 4b148a41b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: b171c62277, Class:  2, CF:0.933968, Len: 10, Fitness_tra: 0
Rule 34: 7274534127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b41b187bb1, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 71721fb742, Class:  4, CF:0.999708, Len: 10, Fitness_tra: 0
Rule 37: 0000040000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 4bb2531471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1b41867422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000080000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1b171311b1, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: bd71867b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 227bc14bb2, Class:  2, CF:0.345225, Len: 10, Fitness_tra: 0
Rule 48: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b2441f2b17, Class:  4, CF:0.998824, Len: 10, Fitness_tra: 0
Rule 50: 12b22a427b, Class:  4, CF:0.99983, Len: 10, Fitness_tra: 0
Rule 51: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 421736b2b4, Class:  4, CF:0.999304, Len: 10, Fitness_tra: 0
Rule 53: 1a7215741c, Class:  2, CF:  1, Len: 10, Fitness_tra: 1
Rule 54: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 2c4223224b, Class:  4, CF:0.990567, Len: 10, Fitness_tra: 0
Rule 56: 2e17832224, Class:  2, CF:0.999985, Len: 10, Fitness_tra: 0
Rule 57: 4777ce1b21, Class:  2, CF:0.981284, Len:  0, Fitness_tra: 0
Rule 58: b744cabb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 72725ab424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 73227d414c, Class:  2, CF:0.999759, Len: 10, Fitness_tra: 1
Rule 62: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1412c6bb42, Class:  2, CF:0.716836, Len: 10, Fitness_tra: 0
Rule 64: bbb2232bb4, Class:  2, CF:0.248481, Len: 10, Fitness_tra: 0
Rule 65: 2dabc1b242, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 16b010d440, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 4bb2536471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1db2157214, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 214bc31727, Class:  2, CF:0.95908, Len: 10, Fitness_tra: 0
Rule 70: bd4eceb242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 227146474b, Class:  4, CF:0.999374, Len: 10, Fitness_tra: 0
Rule 72: 14175a4112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 72425f14b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 227783b474, Class:  2, CF:0.873569, Len: 10, Fitness_tra: 0
Rule 76: 111416242b, Class:  4, CF:0.986221, Len: 10, Fitness_tra: 0
Rule 77: 27172321bb, Class:  4, CF:0.262667, Len: 10, Fitness_tra: 0
