------Generation 0------
Rule  1: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: b7718a4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 74741f7122, Class:  4, CF:0.992237, Len: 10, Fitness_tra: 0
Rule 27: 717bcab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 71715f7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b4b2294b41, Class:  1, CF:0.0141367, Len: 10, Fitness_tra: 0
Rule 30: 22b4152b22, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 212186b2b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 7442937b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 224bce4741, Class:  2, CF:0.945775, Len: 10, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2747892242, Class:  2, CF:0.999176, Len: 10, Fitness_tra: 0
Rule 36: b22bc17224, Class:  2, CF:0.999776, Len: 10, Fitness_tra: 0
Rule 37: 274759b124, Class:  2, CF:0.985846, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 4d42257471, Class:  1, CF:0.607392, Len: 10, Fitness_tra: 0
Rule 40: 2174d1b474, Class:  2, CF:0.989709, Len: 10, Fitness_tra: 0
Rule 41: 772281bb72, Class:  2, CF:0.971283, Len: 10, Fitness_tra: 0
Rule 42: 2274d11277, Class:  2, CF:0.875286, Len: 10, Fitness_tra: 0
Rule 43: 75178122b4, Class:  1, CF:0.89791, Len: 10, Fitness_tra: 0
Rule 44: 2b4219b72b, Class:  2, CF:0.97129, Len: 10, Fitness_tra: 0
Rule 45: 7b47d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 47b2c32b72, Class:  2, CF:0.854882, Len: 10, Fitness_tra: 0
Rule 47: 2db22e142b, Class:  1, CF:0.36944, Len: 10, Fitness_tra: 0
Rule 48: 2714291b11, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b274d67121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b12b257277, Class:  2, CF:0.874207, Len: 10, Fitness_tra: 0
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 117453244c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: bb2781741b, Class:  2, CF:0.996902, Len: 10, Fitness_tra: -3
Rule 54: 2244212144, Class:  2, CF:0.766326, Len: 10, Fitness_tra: -1
Rule 55: 7c41c372b2, Class:  2, CF:0.128847, Len: 10, Fitness_tra: 0
Rule 56: b7bb817977, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4c24161217, Class:  4, CF:0.88794, Len: 10, Fitness_tra: -8
Rule 60: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0c00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 7271c6bb21, Class:  2, CF:0.98286, Len: 10, Fitness_tra: 0
Rule 63: bfbdd57b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1171a62b44, Class:  4, CF:0.998536, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 282449b214, Class:  1, CF:0.389927, Len: 10, Fitness_tra: 0
Rule 67: 42b21e412b, Class:  1, CF:0.0330814, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7411c34772, Class:  2, CF:0.869117, Len: 10, Fitness_tra: -7
Rule 70: 7274137724, Class:  4, CF:0.989599, Len: 10, Fitness_tra: 0
Rule 71: 42b2417227, Class:  2, CF:0.0395079, Len: 10, Fitness_tra: 0
Rule 72: 41b223b21b, Class:  4, CF:0.234391, Len: 10, Fitness_tra: 0
Rule 73: 12b75a2b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11272d477b, Class:  2, CF:0.0849763, Len: 10, Fitness_tra: 0
Rule 75: 24728644b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b277e67742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 72b7132b44, Class:  4, CF:0.964815, Len: 10, Fitness_tra: 0
Rule 79: 71b2a342b4, Class:  4, CF:0.997925, Len: 10, Fitness_tra: 0
Rule 80: 47b2c95272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 7441514b72, Class:  2, CF:0.984065, Len: 10, Fitness_tra: 0
Rule 82: 24b21e424b, Class:  2, CF:0.813236, Len: 10, Fitness_tra: 0
Rule 83: 1c24b94b77, Class:  0, CF:0.933927, Len: 10, Fitness_tra: -1
Rule 84: 0800d00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 227b812241, Class:  2, CF:0.737243, Len: 10, Fitness_tra: -1
Rule 86: 41b4cd7112, Class:  2, CF:0.910515, Len: 10, Fitness_tra: -404
Rule 87: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 41116144b1, Class:  4, CF:0.693565, Len: 10, Fitness_tra: -1714
Rule 90: 447125b722, Class:  2, CF:0.964775, Len: 10, Fitness_tra: -1
Rule 91: 2db415cb70, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00d106b007, Class:  4, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 0003008000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 72141f7224, Class:  4, CF:0.999215, Len: 10, Fitness_tra: 0
Rule 95: 25108112b7, Class:  1, CF:0.583981, Len:  9, Fitness_tra: -15
Rule 96: 1b274e2772, Class:  2, CF:0.994608, Len: 10, Fitness_tra: -12
Rule 97: 22bb25242b, Class:  2, CF:0.0109397, Len: 10, Fitness_tra: 0
Rule 98: d1b4237771, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: 117153d242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 8410c34e02, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:63.0425
------Result------
Miss_rate(tra)	:63.0425
Miss_rate(tst)	:64.5338
ARL				:9.62903

------Generation 10------
Rule  1: 74b1ce14bb, Class:  0, CF:0.999991, Len: 10, Fitness_tra: 1412
Rule  2: 71b7291b4b, Class:  0, CF:0.226856, Len: 10, Fitness_tra: 821
Rule  3: 14221e77bb, Class:  1, CF:0.307343, Len: 10, Fitness_tra: 1
Rule  4: 0000001800, Class:  2, CF:0.975084, Len:  2, Fitness_tra: 2
Rule  5: 00c0000000, Class:  2, CF:0.83843, Len:  1, Fitness_tra: 2
Rule  6: 42224f7224, Class:  4, CF:0.99999, Len: 10, Fitness_tra: 0
Rule  7: 717bd11b72, Class:  2, CF:0.977366, Len: 10, Fitness_tra: 0
Rule  8: 2b1b4e4722, Class:  2, CF:0.99869, Len: 10, Fitness_tra: 0
Rule  9: 417b4e4222, Class:  2, CF:0.997522, Len: 10, Fitness_tra: 0
Rule 10: 172b2a4b42, Class:  4, CF:0.998951, Len: 10, Fitness_tra: 0
Rule 11: 8410c34e02, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 442783b4b4, Class:  2, CF:0.283824, Len: 10, Fitness_tra: 0
Rule 13: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 72174e4224, Class:  2, CF:0.879082, Len: 10, Fitness_tra: 0
Rule 15: 4212c142b2, Class:  2, CF:0.579962, Len: 10, Fitness_tra: 0
Rule 16: b2745fbb44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b241c62b17, Class:  2, CF:0.942945, Len: 10, Fitness_tra: 0
Rule 18: 75b71e7217, Class:  1, CF:0.750014, Len: 10, Fitness_tra: 0
Rule 19: 227b8ab124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2121534212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: b1b7192227, Class:  2, CF:0.99028, Len: 10, Fitness_tra: 0
Rule 22: b744cfb4bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b2bb152747, Class:  4, CF:0.097224, Len: 10, Fitness_tra: -19
Rule 24: b17219bb27, Class:  2, CF:0.915021, Len: 10, Fitness_tra: 0
Rule 25: b7718a4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 74741f7122, Class:  4, CF:0.992237, Len: 10, Fitness_tra: 0
Rule 27: 717bcab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 71715f7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b4b2294b41, Class:  1, CF:0.0141367, Len: 10, Fitness_tra: 0
Rule 30: 22b4152b22, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 212186b2b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 7442937b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 224bce4741, Class:  2, CF:0.945775, Len: 10, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2747892242, Class:  2, CF:0.999176, Len: 10, Fitness_tra: 0
Rule 36: b22bc17224, Class:  2, CF:0.999776, Len: 10, Fitness_tra: 0
Rule 37: 274759b124, Class:  2, CF:0.985846, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 4d42257471, Class:  1, CF:0.607392, Len: 10, Fitness_tra: 0
Rule 40: 2174d1b474, Class:  2, CF:0.989709, Len: 10, Fitness_tra: 0
Rule 41: 772281bb72, Class:  2, CF:0.971283, Len: 10, Fitness_tra: 0
Rule 42: 2274d11277, Class:  2, CF:0.875286, Len: 10, Fitness_tra: 0
Rule 43: 75178122b4, Class:  1, CF:0.89791, Len: 10, Fitness_tra: 0
Rule 44: 2b4219b72b, Class:  2, CF:0.97129, Len: 10, Fitness_tra: 0
Rule 45: 7b47d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 47b2c32b72, Class:  2, CF:0.854882, Len: 10, Fitness_tra: 0
Rule 47: 2db22e142b, Class:  1, CF:0.36944, Len: 10, Fitness_tra: 0
Rule 48: 2714291b11, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b274d67121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b12b257277, Class:  2, CF:0.874207, Len: 10, Fitness_tra: 0
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 117453244c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 117153d242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7c41c372b2, Class:  2, CF:0.128847, Len: 10, Fitness_tra: 0
Rule 55: b7bb817977, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0c00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7271c6bb21, Class:  2, CF:0.98286, Len: 10, Fitness_tra: 0
Rule 61: bfbdd57b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1171a62b44, Class:  4, CF:0.998536, Len: 10, Fitness_tra: -1
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 282449b214, Class:  1, CF:0.389927, Len: 10, Fitness_tra: 0
Rule 65: 42b21e412b, Class:  1, CF:0.0330814, Len: 10, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7274137724, Class:  4, CF:0.989599, Len: 10, Fitness_tra: 0
Rule 68: 42b2417227, Class:  2, CF:0.0395079, Len: 10, Fitness_tra: -1
Rule 69: 41b223b21b, Class:  4, CF:0.234391, Len: 10, Fitness_tra: 0
Rule 70: 12b75a2b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11272d477b, Class:  2, CF:0.0849763, Len: 10, Fitness_tra: -2
Rule 72: 24728644b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b277e67742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 72b7132b44, Class:  4, CF:0.964815, Len: 10, Fitness_tra: 0
Rule 76: 71b2a342b4, Class:  4, CF:0.997925, Len: 10, Fitness_tra: 0
Rule 77: 47b2c95272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7441514b72, Class:  2, CF:0.984065, Len: 10, Fitness_tra: 0
Rule 79: 24b21e424b, Class:  2, CF:0.813236, Len: 10, Fitness_tra: 0
Rule 80: 0800d00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 7b71161214, Class:  4, CF:0.398806, Len: 10, Fitness_tra: -3
Rule 82: 1271264124, Class:  4, CF:0.994595, Len: 10, Fitness_tra: -8
Rule 83: 42748d1bb2, Class:  2, CF:0.458759, Len: 10, Fitness_tra: -6
Rule 84: 771b2147bb, Class:  2, CF:0.689735, Len: 10, Fitness_tra: -389
Rule 85: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b7b421b1b4, Class:  2, CF:0.526569, Len: 10, Fitness_tra: -70
Rule 87: b2bb137214, Class:  4, CF:0.950315, Len: 10, Fitness_tra: -30
Rule 88: 1227531177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000500000, Class:  3, CF:0.189836, Len:  1, Fitness_tra: -412
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00e2004120, Class:  4, CF:  1, Len:  5, Fitness_tra: 2
Rule 92: 70b7257444, Class:  2, CF:0.912844, Len:  9, Fitness_tra: -24
Rule 93: 72bb252b74, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 7b7bd10b70, Class:  2, CF:0.992729, Len:  8, Fitness_tra: 0
Rule 95: 7c44152b28, Class:  2, CF:0.999459, Len: 10, Fitness_tra: 0
Rule 96: 0200c70200, Class:  2, CF:0.949311, Len:  4, Fitness_tra: -366
Rule 97: 404225e477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 7c1ec94722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1cb4294b7b, Class:  1, CF:0.13924, Len: 10, Fitness_tra: 1
Rule100: b2b7e62442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:46.3225
------Result------
Miss_rate(tra)	:46.3225
Miss_rate(tst)	:47.3492
ARL				:9.32203

------Generation 20------
Rule  1: 74b1ce14bb, Class:  0, CF:0.999991, Len: 10, Fitness_tra: 1412
Rule  2: 71b7291b4b, Class:  0, CF:0.226856, Len: 10, Fitness_tra: 821
Rule  3: 14221e77bb, Class:  1, CF:0.307343, Len: 10, Fitness_tra: 1
Rule  4: 0000001800, Class:  2, CF:0.975084, Len:  2, Fitness_tra: 2
Rule  5: 00c0000000, Class:  2, CF:0.83843, Len:  1, Fitness_tra: 2
Rule  6: 42224f7224, Class:  4, CF:0.99999, Len: 10, Fitness_tra: 0
Rule  7: 717bd11b72, Class:  2, CF:0.977366, Len: 10, Fitness_tra: 0
Rule  8: 2b1b4e4722, Class:  2, CF:0.99869, Len: 10, Fitness_tra: 0
Rule  9: 417b4e4222, Class:  2, CF:0.997522, Len: 10, Fitness_tra: 0
Rule 10: 172b2a4b42, Class:  4, CF:0.998951, Len: 10, Fitness_tra: 0
Rule 11: 8410c34e02, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 442783b4b4, Class:  2, CF:0.283824, Len: 10, Fitness_tra: 0
Rule 13: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 72174e4224, Class:  2, CF:0.879082, Len: 10, Fitness_tra: 0
Rule 15: 4212c142b2, Class:  2, CF:0.579962, Len: 10, Fitness_tra: 0
Rule 16: b2745fbb44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b241c62b17, Class:  2, CF:0.942945, Len: 10, Fitness_tra: 0
Rule 18: 75b71e7217, Class:  1, CF:0.750014, Len: 10, Fitness_tra: 0
Rule 19: 227b8ab124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2121534212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: b1b7192227, Class:  2, CF:0.99028, Len: 10, Fitness_tra: 0
Rule 22: b744cfb4bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b2bb152747, Class:  4, CF:0.097224, Len: 10, Fitness_tra: -19
Rule 24: b17219bb27, Class:  2, CF:0.915021, Len: 10, Fitness_tra: 0
Rule 25: b7718a4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 74741f7122, Class:  4, CF:0.992237, Len: 10, Fitness_tra: 0
Rule 27: 717bcab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 71715f7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b4b2294b41, Class:  1, CF:0.0141367, Len: 10, Fitness_tra: 0
Rule 30: 22b4152b22, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 212186b2b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 7442937b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 224bce4741, Class:  2, CF:0.945775, Len: 10, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2747892242, Class:  2, CF:0.999176, Len: 10, Fitness_tra: 0
Rule 36: b22bc17224, Class:  2, CF:0.999776, Len: 10, Fitness_tra: 0
Rule 37: 274759b124, Class:  2, CF:0.985846, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 4d42257471, Class:  1, CF:0.607392, Len: 10, Fitness_tra: 0
Rule 40: 2174d1b474, Class:  2, CF:0.989709, Len: 10, Fitness_tra: 0
Rule 41: 772281bb72, Class:  2, CF:0.971283, Len: 10, Fitness_tra: 0
Rule 42: 2274d11277, Class:  2, CF:0.875286, Len: 10, Fitness_tra: 0
Rule 43: 75178122b4, Class:  1, CF:0.89791, Len: 10, Fitness_tra: 0
Rule 44: 2b4219b72b, Class:  2, CF:0.97129, Len: 10, Fitness_tra: 0
Rule 45: 7b47d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 47b2c32b72, Class:  2, CF:0.854882, Len: 10, Fitness_tra: 0
Rule 47: 2db22e142b, Class:  1, CF:0.36944, Len: 10, Fitness_tra: 0
Rule 48: 2714291b11, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b274d67121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b12b257277, Class:  2, CF:0.874207, Len: 10, Fitness_tra: 0
Rule 51: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 117453244c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 117153d242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7c41c372b2, Class:  2, CF:0.128847, Len: 10, Fitness_tra: 0
Rule 55: b7bb817977, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 27b28a7b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 0c00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 7271c6bb21, Class:  2, CF:0.98286, Len: 10, Fitness_tra: 0
Rule 61: bfbdd57b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1171a62b44, Class:  4, CF:0.998536, Len: 10, Fitness_tra: -1
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 282449b214, Class:  1, CF:0.389927, Len: 10, Fitness_tra: 0
Rule 65: 42b21e412b, Class:  1, CF:0.0330814, Len: 10, Fitness_tra: 0
Rule 66: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 7274137724, Class:  4, CF:0.989599, Len: 10, Fitness_tra: 0
Rule 68: 42b2417227, Class:  2, CF:0.0395079, Len: 10, Fitness_tra: -1
Rule 69: 41b223b21b, Class:  4, CF:0.234391, Len: 10, Fitness_tra: 0
Rule 70: 12b75a2b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11272d477b, Class:  2, CF:0.0849763, Len: 10, Fitness_tra: -2
Rule 72: 24728644b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: b277e67742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 72b7132b44, Class:  4, CF:0.964815, Len: 10, Fitness_tra: 0
Rule 76: 71b2a342b4, Class:  4, CF:0.997925, Len: 10, Fitness_tra: 0
Rule 77: 47b2c95272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7441514b72, Class:  2, CF:0.984065, Len: 10, Fitness_tra: 0
Rule 79: 24b21e424b, Class:  2, CF:0.813236, Len: 10, Fitness_tra: 0
Rule 80: 0800d00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 7b71161214, Class:  4, CF:0.398806, Len: 10, Fitness_tra: -3
Rule 82: 1271264124, Class:  4, CF:0.994595, Len: 10, Fitness_tra: -8
Rule 83: 42748d1bb2, Class:  2, CF:0.458759, Len: 10, Fitness_tra: -6
Rule 84: 771b2147bb, Class:  2, CF:0.689735, Len: 10, Fitness_tra: -389
Rule 85: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b7b421b1b4, Class:  2, CF:0.526569, Len: 10, Fitness_tra: -70
Rule 87: b2bb137214, Class:  4, CF:0.950315, Len: 10, Fitness_tra: -30
Rule 88: 1227531177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000500000, Class:  3, CF:0.189836, Len:  1, Fitness_tra: -412
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00e2004120, Class:  4, CF:  1, Len:  5, Fitness_tra: 2
Rule 92: 70b7257444, Class:  2, CF:0.912844, Len:  9, Fitness_tra: -24
Rule 93: 72bb252b74, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 7b7bd10b70, Class:  2, CF:0.992729, Len:  8, Fitness_tra: 0
Rule 95: 7c44152b28, Class:  2, CF:0.999459, Len: 10, Fitness_tra: 0
Rule 96: 0200c70200, Class:  2, CF:0.949311, Len:  4, Fitness_tra: -366
Rule 97: 404225e477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 7c1ec94722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1cb4294b7b, Class:  1, CF:0.13924, Len: 10, Fitness_tra: 1
Rule100: b2b7e62442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:46.3225
------Result------
Miss_rate(tra)	:46.3225
Miss_rate(tst)	:47.3492
ARL				:9.32203

------Generation 30------
Rule  1: 74b1ce14bb, Class:  0, CF:0.999991, Len: 10, Fitness_tra: 1503
Rule  2: 71b7291b4b, Class:  0, CF:0.226856, Len: 10, Fitness_tra: 867
Rule  3: 00e2004120, Class:  4, CF:  1, Len:  5, Fitness_tra: 2
Rule  4: 0000001800, Class:  2, CF:0.975084, Len:  2, Fitness_tra: 2
Rule  5: 00c0000000, Class:  2, CF:0.83843, Len:  1, Fitness_tra: 2
Rule  6: 14221e77bb, Class:  1, CF:0.307343, Len: 10, Fitness_tra: 2
Rule  7: 1cb4294b7b, Class:  1, CF:0.13924, Len: 10, Fitness_tra: 2
Rule  8: 717bd11b72, Class:  2, CF:0.977366, Len: 10, Fitness_tra: -2
Rule  9: 417b4e4222, Class:  2, CF:0.997522, Len: 10, Fitness_tra: 0
Rule 10: 172b2a4b42, Class:  4, CF:0.998951, Len: 10, Fitness_tra: 0
Rule 11: 8410c34e02, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 442783b4b4, Class:  2, CF:0.283824, Len: 10, Fitness_tra: 0
Rule 13: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 72174e4224, Class:  2, CF:0.879082, Len: 10, Fitness_tra: 0
Rule 15: 4212c142b2, Class:  2, CF:0.579962, Len: 10, Fitness_tra: -91
Rule 16: b2745fbb44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b241c62b17, Class:  2, CF:0.942945, Len: 10, Fitness_tra: 0
Rule 18: 75b71e7217, Class:  1, CF:0.750014, Len: 10, Fitness_tra: 0
Rule 19: 227b8ab124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2121534212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: b1b7192227, Class:  2, CF:0.99028, Len: 10, Fitness_tra: 0
Rule 22: b744cfb4bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: b2b7e62442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b17219bb27, Class:  2, CF:0.915021, Len: 10, Fitness_tra: 0
Rule 25: b7718a4b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 74741f7122, Class:  4, CF:0.992237, Len: 10, Fitness_tra: -3
Rule 27: 717bcab422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 71715f7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: b4b2294b41, Class:  1, CF:0.0141367, Len: 10, Fitness_tra: 0
Rule 30: 22b4152b22, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 212186b2b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 7442937b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 224bce4741, Class:  2, CF:0.945775, Len: 10, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2747892242, Class:  2, CF:0.999176, Len: 10, Fitness_tra: 0
Rule 36: b22bc17224, Class:  2, CF:0.999776, Len: 10, Fitness_tra: 0
Rule 37: 274759b124, Class:  2, CF:0.985846, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
