------Generation 0------
Rule  1: 212b131171, Class:  4, CF:0.928571, Len: 10, Fitness_tra: -137
Rule 35: 7112ce27b4, Class:  2, CF:0.688682, Len: 10, Fitness_tra: 0
Rule 36: 1e4221bb22, Class:  1, CF:0.311494, Len: 10, Fitness_tra: 0
Rule 37: 2472d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 48115a2b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 7bbb8f1bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b114217744, Class:  2, CF:0.712059, Len: 10, Fitness_tra: -575
Rule 41: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: b27251b771, Class:  2, CF:0.525094, Len: 10, Fitness_tra: 0
Rule 43: 7342214b2c, Class:  2, CF:0.997353, Len: 10, Fitness_tra: 0
Rule 44: 11bcf3b417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 11bb1d2742, Class:  2, CF:0.0107198, Len: 10, Fitness_tra: 0
Rule 46: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 7b27817424, Class:  2, CF:0.999243, Len: 10, Fitness_tra: 0
Rule 48: 22b78a4422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 21bbc3b7b2, Class:  2, CF:0.805974, Len: 10, Fitness_tra: 0
Rule 50: 42b4d31242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 247283724b, Class:  2, CF:0.345774, Len: 10, Fitness_tra: 0
Rule 52: 2721212142, Class:  2, CF:0.747467, Len: 10, Fitness_tra: -2
Rule 53: 217215247b, Class:  2, CF:0.792397, Len: 10, Fitness_tra: 0
Rule 54: 27418f277b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4c2711b144, Class:  2, CF:0.246759, Len: 10, Fitness_tra: -64
Rule 56: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 127b1f4b47, Class:  4, CF:0.997893, Len: 10, Fitness_tra: 0
Rule 59: 427756b174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: b44b51b721, Class:  2, CF:0.929305, Len: 10, Fitness_tra: -1
Rule 61: 227183242b, Class:  2, CF:0.935408, Len: 10, Fitness_tra: 0
Rule 62: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 247b9e17b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: b22486144b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 712b11771b, Class:  4, CF:0.142741, Len: 10, Fitness_tra: -34
Rule 66: 744bd1bb44, Class:  2, CF:0.937852, Len: 10, Fitness_tra: 0
Rule 67: b7728371b2, Class:  2, CF:0.76834, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 45744d7b21, Class:  4, CF:0.0200939, Len: 10, Fitness_tra: 0
Rule 70: 7122532144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 24bbca2b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 71b213b1b4, Class:  4, CF:0.899719, Len: 10, Fitness_tra: -8
Rule 73: b4bb564177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4724212222, Class:  2, CF:0.853382, Len: 10, Fitness_tra: 0
Rule 75: 2441c12b22, Class:  2, CF:0.947064, Len: 10, Fitness_tra: 0
Rule 76: 772bc37427, Class:  2, CF:0.797522, Len: 10, Fitness_tra: 0
Rule 77: b772884722, Class:  2, CF:0.995481, Len: 10, Fitness_tra: 0
Rule 78: 117b5dbb14, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 7101960009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4574ed2421, Class:  1, CF:0.992066, Len: 10, Fitness_tra: 0
Rule 81: 2c7b23141b, Class:  4, CF:0.967099, Len: 10, Fitness_tra: -42
Rule 82: 7b17ca7221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 75b4311141, Class:  4, CF:0.607922, Len: 10, Fitness_tra: -279
Rule 84: b11bc32214, Class:  2, CF:0.969958, Len: 10, Fitness_tra: -18
Rule 85: b4718fb424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b12b194274, Class:  2, CF:0.982646, Len: 10, Fitness_tra: -11
Rule 87: 7bb293b241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: b2bb1142b4, Class:  4, CF:0.410282, Len: 10, Fitness_tra: 0
Rule 89: b247c9b247, Class:  0, CF:0.861632, Len: 10, Fitness_tra: 0
Rule 90: 22b2817144, Class:  2, CF:0.929853, Len: 10, Fitness_tra: 0
Rule 91: 5ab2534214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 172b135427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00b2d6200b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2176c14477, Class:  2, CF:0.996457, Len: 10, Fitness_tra: 0
Rule 95: 44040521bc, Class:  4, CF:0.05292, Len:  8, Fitness_tra: 0
Rule 96: 227133242b, Class:  4, CF:0.456197, Len: 10, Fitness_tra: 0
Rule 97: 002000d420, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 72b1238112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2441c1ab22, Class:  2, CF:0.855588, Len: 10, Fitness_tra: -700
Rule100: 4449cf27b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:76.5646
------Result------
Miss_rate(tra)	:76.5646
Miss_rate(tst)	:76.4168
ARL				:9.96364

------Generation 10------
Rule  1: 747bc94141, Class:  0, CF:0.754092, Len: 10, Fitness_tra: -3
Rule  2: 7214514b1b, Class:  1, CF:0.443301, Len: 10, Fitness_tra: 4
Rule  3: 417116b112, Class:  4, CF:0.972223, Len: 10, Fitness_tra: 1
Rule  4: 12bbd141b7, Class:  1, CF:0.442218, Len: 10, Fitness_tra: 2
Rule  5: b224217221, Class:  2, CF:0.988493, Len: 10, Fitness_tra: -3
Rule  6: 4449cf27b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 7724174447, Class:  2, CF:0.120849, Len: 10, Fitness_tra: 0
Rule  8: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1e4451b823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 72bbff4727, Class:  4, CF:0.998149, Len: 10, Fitness_tra: 0
Rule 11: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 72b2534714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 12b1df7b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1714897b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 72b4217477, Class:  2, CF:0.59036, Len: 10, Fitness_tra: 0
Rule 16: 4b14167b14, Class:  4, CF:0.931229, Len: 10, Fitness_tra: 0
Rule 17: 4177c31b72, Class:  2, CF:0.920619, Len: 10, Fitness_tra: 0
Rule 18: 1242c11b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: b72b532427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 44b45f21b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 447126b127, Class:  4, CF:0.997881, Len: 10, Fitness_tra: 0
Rule 23: 0000cd0330, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 727451b427, Class:  2, CF:0.885411, Len: 10, Fitness_tra: 0
Rule 25: 2341837712, Class:  2, CF:0.945914, Len: 10, Fitness_tra: 0
Rule 26: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 21125322b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 4b7713b7bb, Class:  4, CF:0.920158, Len: 10, Fitness_tra: 0
Rule 29: bb77c14247, Class:  2, CF:0.998335, Len: 10, Fitness_tra: 0
Rule 30: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 114b23b272, Class:  4, CF:0.844591, Len: 10, Fitness_tra: 0
Rule 32: b2121d7171, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 4724114427, Class:  2, CF:0.446888, Len: 10, Fitness_tra: 0
Rule 34: 7112ce27b4, Class:  2, CF:0.688682, Len: 10, Fitness_tra: 0
Rule 35: 1e4221bb22, Class:  1, CF:0.311494, Len: 10, Fitness_tra: 0
Rule 36: 2472d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 48115a2b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 7bbb8f1bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b27251b771, Class:  2, CF:0.525094, Len: 10, Fitness_tra: 0
Rule 41: 7342214b2c, Class:  2, CF:0.997353, Len: 10, Fitness_tra: 0
Rule 42: 11bcf3b417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 11bb1d2742, Class:  2, CF:0.0107198, Len: 10, Fitness_tra: 0
Rule 44: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 7b27817424, Class:  2, CF:0.999243, Len: 10, Fitness_tra: 0
Rule 46: 22b78a4422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 21bbc3b7b2, Class:  2, CF:0.805974, Len: 10, Fitness_tra: 0
Rule 48: 42b4d31242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 247283724b, Class:  2, CF:0.345774, Len: 10, Fitness_tra: 0
Rule 50: 72b1238112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 217215247b, Class:  2, CF:0.792397, Len: 10, Fitness_tra: -1
Rule 52: 27418f277b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 127b1f4b47, Class:  4, CF:0.997893, Len: 10, Fitness_tra: 0
Rule 56: 427756b174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 002000d420, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 227183242b, Class:  2, CF:0.935408, Len: 10, Fitness_tra: 0
Rule 59: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 247b9e17b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b22486144b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 744bd1bb44, Class:  2, CF:0.937852, Len: 10, Fitness_tra: 0
Rule 63: b7728371b2, Class:  2, CF:0.76834, Len: 10, Fitness_tra: 0
Rule 64: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 45744d7b21, Class:  4, CF:0.0200939, Len: 10, Fitness_tra: 0
Rule 66: 7122532144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 24bbca2b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b4bb564177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 4724212222, Class:  2, CF:0.853382, Len: 10, Fitness_tra: 0
Rule 70: 2441c12b22, Class:  2, CF:0.947064, Len: 10, Fitness_tra: 0
Rule 71: 772bc37427, Class:  2, CF:0.797522, Len: 10, Fitness_tra: 0
Rule 72: b772884722, Class:  2, CF:0.995481, Len: 10, Fitness_tra: 0
Rule 73: 117b5dbb14, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 7101960009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 4574ed2421, Class:  1, CF:0.992066, Len: 10, Fitness_tra: 0
Rule 76: 7b17ca7221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b4718fb424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7bb293b241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: b2bb1142b4, Class:  4, CF:0.410282, Len: 10, Fitness_tra: 0
Rule 80: b247c9b247, Class:  0, CF:0.861632, Len: 10, Fitness_tra: 0
Rule 81: 12718e7144, Class:  2, CF:0.863105, Len: 10, Fitness_tra: -104
Rule 82: 22b1837b2b, Class:  2, CF:0.556111, Len: 10, Fitness_tra: 0
Rule 83: 1c7715111b, Class:  0, CF:0.281934, Len: 10, Fitness_tra: 531
Rule 84: 28245941b2, Class:  1, CF:0.554403, Len: 10, Fitness_tra: 0
Rule 85: b111c92bb7, Class:  2, CF:0.896458, Len: 10, Fitness_tra: -1848
Rule 86: 0000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1d2129b277, Class:  1, CF:0.706863, Len: 10, Fitness_tra: -4
Rule 88: 242b832b12, Class:  2, CF:0.558911, Len: 10, Fitness_tra: 0
Rule 89: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1247c51171, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 5b74167b14, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule 92: 127bad4114, Class:  0, CF:0.634006, Len: 10, Fitness_tra: 491
Rule 93: b2b7c0b247, Class:  2, CF:0.967869, Len:  9, Fitness_tra: -2
Rule 94: 37728371b2, Class:  2, CF:0.74267, Len: 10, Fitness_tra: 0
Rule 95: 7024070007, Class:  2, CF:0.779757, Len:  5, Fitness_tra: -825
Rule 96: 424bd141b2, Class:  2, CF:0.611481, Len: 10, Fitness_tra: 0
Rule 97: 0000000806, Class:  2, CF:  1, Len:  2, Fitness_tra: 4
Rule 98: b1bcf37116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 7212ce24b7, Class:  0, CF:0.815886, Len: 10, Fitness_tra: 0
Rule100: a714214b2b, Class:  2, CF:0.0736665, Len: 10, Fitness_tra: -19
------Current------
Miss_rate(tra)	:74.9429
------Result------
Miss_rate(tra)	:74.9429
Miss_rate(tst)	:74.223
ARL				:9.74074

------Generation 20------
Rule  1: 1c7715111b, Class:  0, CF:0.281934, Len: 10, Fitness_tra: 558
Rule  2: 127bad4114, Class:  0, CF:0.634006, Len: 10, Fitness_tra: 761
Rule  3: 0000000806, Class:  2, CF:  1, Len:  2, Fitness_tra: 4
Rule  4: 7214514b1b, Class:  1, CF:0.443301, Len: 10, Fitness_tra: 11
Rule  5: 12bbd141b7, Class:  1, CF:0.442218, Len: 10, Fitness_tra: 5
Rule  6: 5b74167b14, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule  7: 417116b112, Class:  4, CF:0.972223, Len: 10, Fitness_tra: -13
Rule  8: 7212ce24b7, Class:  0, CF:0.815886, Len: 10, Fitness_tra: 5
Rule  9: 72bbff4727, Class:  4, CF:0.998149, Len: 10, Fitness_tra: 0
Rule 10: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 72b2534714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 12b1df7b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1714897b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 72b4217477, Class:  2, CF:0.59036, Len: 10, Fitness_tra: -5
Rule 15: 4b14167b14, Class:  4, CF:0.931229, Len: 10, Fitness_tra: 0
Rule 16: 4177c31b72, Class:  2, CF:0.920619, Len: 10, Fitness_tra: -10
Rule 17: 1242c11b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: b72b532427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 44b45f21b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 447126b127, Class:  4, CF:0.997881, Len: 10, Fitness_tra: 0
Rule 22: 0000cd0330, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 727451b427, Class:  2, CF:0.885411, Len: 10, Fitness_tra: 0
Rule 24: 2341837712, Class:  2, CF:0.945914, Len: 10, Fitness_tra: -1
Rule 25: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 21125322b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 4b7713b7bb, Class:  4, CF:0.920158, Len: 10, Fitness_tra: -27
Rule 28: bb77c14247, Class:  2, CF:0.998335, Len: 10, Fitness_tra: 0
Rule 29: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 114b23b272, Class:  4, CF:0.844591, Len: 10, Fitness_tra: -3
Rule 31: b2121d7171, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4724114427, Class:  2, CF:0.446888, Len: 10, Fitness_tra: 0
Rule 33: 7112ce27b4, Class:  2, CF:0.688682, Len: 10, Fitness_tra: -122
Rule 34: 1e4221bb22, Class:  1, CF:0.311494, Len: 10, Fitness_tra: 12
Rule 35: 2472d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 48115a2b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7bbb8f1bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: b27251b771, Class:  2, CF:0.525094, Len: 10, Fitness_tra: 0
Rule 40: 7342214b2c, Class:  2, CF:0.997353, Len: 10, Fitness_tra: 0
Rule 41: 11bcf3b417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 11bb1d2742, Class:  2, CF:0.0107198, Len: 10, Fitness_tra: -1
Rule 43: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7b27817424, Class:  2, CF:0.999243, Len: 10, Fitness_tra: 0
Rule 45: 22b78a4422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 21bbc3b7b2, Class:  2, CF:0.805974, Len: 10, Fitness_tra: 0
Rule 47: 42b4d31242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 247283724b, Class:  2, CF:0.345774, Len: 10, Fitness_tra: 0
Rule 49: 72b1238112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b1bcf37116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 27418f277b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 127b1f4b47, Class:  4, CF:0.997893, Len: 10, Fitness_tra: 0
Rule 55: 427756b174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 002000d420, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 227183242b, Class:  2, CF:0.935408, Len: 10, Fitness_tra: 0
Rule 58: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 247b9e17b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: b22486144b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 744bd1bb44, Class:  2, CF:0.937852, Len: 10, Fitness_tra: 0
Rule 62: b7728371b2, Class:  2, CF:0.76834, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 45744d7b21, Class:  4, CF:0.0200939, Len: 10, Fitness_tra: 0
Rule 65: 7122532144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 24bbca2b74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b4bb564177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 4724212222, Class:  2, CF:0.853382, Len: 10, Fitness_tra: 0
Rule 69: 2441c12b22, Class:  2, CF:0.947064, Len: 10, Fitness_tra: 0
Rule 70: 772bc37427, Class:  2, CF:0.797522, Len: 10, Fitness_tra: 0
Rule 71: b772884722, Class:  2, CF:0.995481, Len: 10, Fitness_tra: 0
Rule 72: 117b5dbb14, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7101960009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4574ed2421, Class:  1, CF:0.992066, Len: 10, Fitness_tra: 0
Rule 75: 7b17ca7221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b4718fb424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 7bb293b241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b2bb1142b4, Class:  4, CF:0.410282, Len: 10, Fitness_tra: -58
Rule 79: b247c9b247, Class:  0, CF:0.861632, Len: 10, Fitness_tra: 0
Rule 80: 22b1837b2b, Class:  2, CF:0.556111, Len: 10, Fitness_tra: 0
Rule 81: 21b725b24b, Class:  2, CF:0.989239, Len: 10, Fitness_tra: -8
Rule 82: 0000b00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 27771174b7, Class:  2, CF:0.0211385, Len: 10, Fitness_tra: 0
Rule 84: b1b48f1442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 74128e7442, Class:  2, CF:0.950042, Len: 10, Fitness_tra: -1
Rule 86: 227b23b271, Class:  4, CF:0.927576, Len: 10, Fitness_tra: -9
Rule 87: 2722862414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: b77156114b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 171b53b177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 4171d3714b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 7012ce27b4, Class:  2, CF:0.187356, Len:  9, Fitness_tra: 0
Rule 92: 7614cd2421, Class:  2, CF:0.996079, Len: 10, Fitness_tra: -1498
Rule 93: 924281292b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2241d17b22, Class:  2, CF:0.979481, Len: 10, Fitness_tra: 1
Rule 95: 4b74e16214, Class:  2, CF:0.997694, Len: 10, Fitness_tra: -4
Rule 96: 000001080a, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 97: 4772d32222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0341001900, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 99: 72d1432427, Class:  2, CF:  1, Len: 10, Fitness_tra: 2
Rule100: 44b82f21b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:66.4687
------Result------
Miss_rate(tra)	:66.4687
Miss_rate(tst)	:66.2706
ARL				:9.58824

------Generation 30------
Rule  1: 127bad4114, Class:  0, CF:0.634006, Len: 10, Fitness_tra: 761
Rule  2: 1c7715111b, Class:  0, CF:0.281934, Len: 10, Fitness_tra: 558
Rule  3: 1e4221bb22, Class:  1, CF:0.311494, Len: 10, Fitness_tra: -11
Rule  4: 7214514b1b, Class:  1, CF:0.443301, Len: 10, Fitness_tra: 6
Rule  5: 12bbd141b7, Class:  1, CF:0.442218, Len: 10, Fitness_tra: 6
Rule  6: 7212ce24b7, Class:  0, CF:0.815886, Len: 10, Fitness_tra: 0
Rule  7: 0000000806, Class:  2, CF:  1, Len:  2, Fitness_tra: 4
Rule  8: 72d1432427, Class:  2, CF:  1, Len: 10, Fitness_tra: 2
Rule  9: 5b74167b14, Class:  3, CF:  1, Len: 10, Fitness_tra: 1
Rule 10: 2241d17b22, Class:  2, CF:0.979481, Len: 10, Fitness_tra: 0
Rule 11: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 12b1df7b1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1714897b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 44b82f21b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 4b14167b14, Class:  4, CF:0.931229, Len: 10, Fitness_tra: -2
Rule 16: 1242c11b17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: b72b532427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 44b45f21b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 447126b127, Class:  4, CF:0.997881, Len: 10, Fitness_tra: -5
Rule 21: 0000cd0330, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 727451b427, Class:  2, CF:0.885411, Len: 10, Fitness_tra: 0
Rule 23: 72bbff4727, Class:  4, CF:0.998149, Len: 10, Fitness_tra: 0
Rule 24: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 21125322b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: bb77c14247, Class:  2, CF:0.998335, Len: 10, Fitness_tra: -35
Rule 27: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: b2121d7171, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 4724114427, Class:  2, CF:0.446888, Len: 10, Fitness_tra: -12
Rule 30: 2472d62b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 48115a2b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 7bbb8f1bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b27251b771, Class:  2, CF:0.525094, Len: 10, Fitness_tra: 0
Rule 35: 7342214b2c, Class:  2, CF:0.997353, Len: 10, Fitness_tra: 0
Rule 36: 11bcf3b417, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 7b27817424, Class:  2, CF:0.999243, Len: 10, Fitness_tra: 0
Rule 39: 22b78a4422, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 21bbc3b7b2, Class:  2, CF:0.805974, Len: 10, Fitness_tra: 0
Rule 41: 42b4d31242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 247283724b, Class:  2, CF:0.345774, Len: 10, Fitness_tra: 0
Rule 43: 72b1238112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b1bcf37116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 27418f277b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 0000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 127b1f4b47, Class:  4, CF:0.997893, Len: 10, Fitness_tra: -5
Rule 49: 427756b174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
