------Generation 0------
Rule  1: b221df471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: cccb11b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b222112474, Class:  4, CF:0.247784, Len: 10, Fitness_tra: -4
Rule 33: b1221e7772, Class:  2, CF:0.983679, Len: 10, Fitness_tra: 0
Rule 34: 222183b477, Class:  2, CF:0.498798, Len: 10, Fitness_tra: 0
Rule 35: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 282b897b41, Class:  1, CF:0.650111, Len: 10, Fitness_tra: 0
Rule 38: b1471a7224, Class:  4, CF:0.999936, Len: 10, Fitness_tra: 0
Rule 39: 47275e1224, Class:  2, CF:0.999272, Len: 10, Fitness_tra: 0
Rule 40: 2bbb8924b4, Class:  2, CF:0.997226, Len: 10, Fitness_tra: 0
Rule 41: 74b211747b, Class:  4, CF:0.065729, Len: 10, Fitness_tra: -21
Rule 42: 1b741f7742, Class:  4, CF:0.963962, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 71772a722b, Class:  4, CF:0.99999, Len: 10, Fitness_tra: 0
Rule 45: 2c7b232142, Class:  4, CF:0.984617, Len: 10, Fitness_tra: 0
Rule 46: 441bca7441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2177264b12, Class:  4, CF:0.999711, Len: 10, Fitness_tra: 0
Rule 48: 2bb1c6b7b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 4c74864b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b022037c02, Class:  4, CF:0.999221, Len:  7, Fitness_tra: 0
Rule 51: 417b19727b, Class:  2, CF:0.988797, Len: 10, Fitness_tra: -28
Rule 52: 2772c544bb, Class:  2, CF:0.989922, Len: 10, Fitness_tra: 0
Rule 53: 14b4d31217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4b2b5f1bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 12245a41b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 77218fb217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 27421e7772, Class:  2, CF:0.992762, Len: 10, Fitness_tra: 0
Rule 58: 2c22c37bb2, Class:  0, CF:0.135292, Len: 10, Fitness_tra: 0
Rule 59: 144251b2b7, Class:  2, CF:0.841885, Len: 10, Fitness_tra: -1
Rule 60: b174234477, Class:  4, CF:0.949181, Len: 10, Fitness_tra: 0
Rule 61: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1cb25f7272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 71b756174b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: bb47192b2b, Class:  0, CF:0.214199, Len: 10, Fitness_tra: 0
Rule 66: 2b745fbb24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b224234714, Class:  4, CF:0.967271, Len: 10, Fitness_tra: -5
Rule 68: 21b2de7b2b, Class:  1, CF:0.218005, Len: 10, Fitness_tra: 0
Rule 69: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 117c0347b2, Class:  1, CF:  1, Len:  9, Fitness_tra: 2
Rule 71: 14b4214719, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1412d67444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 7bbb134b44, Class:  4, CF:0.874678, Len: 10, Fitness_tra: 0
Rule 75: b42b334b74, Class:  4, CF:0.996701, Len: 10, Fitness_tra: 0
Rule 76: 121453727b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b127c67742, Class:  0, CF:0.999993, Len: 10, Fitness_tra: 0
Rule 78: b2218f2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 71771a7242, Class:  4, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 80: 0000037cb0, Class:  4, CF:0.996717, Len:  4, Fitness_tra: 2
Rule 81: 2b715e7772, Class:  2, CF:0.999711, Len: 10, Fitness_tra: 0
Rule 82: b41b1a1124, Class:  4, CF:0.99413, Len: 10, Fitness_tra: -2
Rule 83: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b44b1f1717, Class:  4, CF:0.998988, Len: 10, Fitness_tra: 3
Rule 85: 2774314274, Class:  4, CF:0.637261, Len: 10, Fitness_tra: 0
Rule 86: 44b72f7b2b, Class:  4, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 87: 471bc544bb, Class:  2, CF:0.975463, Len: 10, Fitness_tra: -89
Rule 88: 4471831b77, Class:  2, CF:0.781706, Len: 10, Fitness_tra: 0
Rule 89: 27b1c912b1, Class:  0, CF:0.986001, Len: 10, Fitness_tra: 908
Rule 90: 12415f1b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 00b4410709, Class:  2, CF:  1, Len:  6, Fitness_tra: 0
Rule 92: 041b800701, Class:  1, CF:0.375899, Len:  6, Fitness_tra: -1266
Rule 93: 000a107d0b, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 94: 54412f7774, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 21b4a1bb11, Class:  4, CF:0.97439, Len: 10, Fitness_tra: -1084
Rule 96: e4ec264cb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b417264b74, Class:  4, CF:0.999825, Len: 10, Fitness_tra: 0
Rule 98: 2cb4c3b472, Class:  0, CF:0.235777, Len: 10, Fitness_tra: 0
Rule 99: 4b1453727b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2772c54427, Class:  2, CF:0.992348, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:73.0014
------Result------
Miss_rate(tra)	:73.0014
Miss_rate(tst)	:73.5832
ARL				:9.14925

------Generation 20------
Rule  1: 27b1c912b1, Class:  0, CF:0.986001, Len: 10, Fitness_tra: 1662
Rule  2: 0000000800, Class:  2, CF:  1, Len:  1, Fitness_tra: 6
Rule  3: b44b1f1717, Class:  4, CF:0.998988, Len: 10, Fitness_tra: -2
Rule  4: 0000000d00, Class:  2, CF:  1, Len:  1, Fitness_tra: 3
Rule  5: b2211f7774, Class:  4, CF:0.999996, Len: 10, Fitness_tra: 2
Rule  6: 117c0347b2, Class:  1, CF:  1, Len:  9, Fitness_tra: 2
Rule  7: 0000037cb0, Class:  4, CF:0.996717, Len:  4, Fitness_tra: 1
Rule  8: 17111fbb74, Class:  4, CF:0.997843, Len: 10, Fitness_tra: 2
Rule  9: 7b41c92b7b, Class:  0, CF:0.992213, Len: 10, Fitness_tra: 0
Rule 10: 2772c54427, Class:  2, CF:0.992348, Len: 10, Fitness_tra: 0
Rule 11: 7b415a41b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: b521137124, Class:  2, CF:0.100678, Len: 10, Fitness_tra: 0
Rule 14: 147b2647b7, Class:  4, CF:0.999886, Len: 10, Fitness_tra: 0
Rule 15: 0000000880, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 16: 4212834727, Class:  2, CF:0.466944, Len: 10, Fitness_tra: 0
Rule 17: 47441e2b71, Class:  2, CF:0.49913, Len: 10, Fitness_tra: 0
Rule 18: 7742557427, Class:  2, CF:0.998485, Len: 10, Fitness_tra: 0
Rule 19: 1bb416b227, Class:  4, CF:0.999576, Len: 10, Fitness_tra: 0
Rule 20: 124b5fb742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 2b2b1eb44b, Class:  2, CF:0.99961, Len: 10, Fitness_tra: 0
Rule 22: 744251b4b7, Class:  2, CF:0.980913, Len: 10, Fitness_tra: 0
Rule 23: 4172864427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7142814244, Class:  2, CF:0.997252, Len: 10, Fitness_tra: 0
Rule 25: 214183b2b4, Class:  2, CF:0.748209, Len: 10, Fitness_tra: 0
Rule 26: b1942ebb21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: b8124a7221, Class:  4, CF:0.998895, Len: 10, Fitness_tra: 0
Rule 28: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1214dab247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 4bb7864174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: cccb11b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b1221e7772, Class:  2, CF:0.983679, Len: 10, Fitness_tra: 0
Rule 33: 222183b477, Class:  2, CF:0.498798, Len: 10, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 282b897b41, Class:  1, CF:0.650111, Len: 10, Fitness_tra: 0
Rule 37: b1471a7224, Class:  4, CF:0.999936, Len: 10, Fitness_tra: 0
Rule 38: 47275e1224, Class:  2, CF:0.999272, Len: 10, Fitness_tra: 0
Rule 39: 2bbb8924b4, Class:  2, CF:0.997226, Len: 10, Fitness_tra: 0
Rule 40: 1b741f7742, Class:  4, CF:0.963962, Len: 10, Fitness_tra: 0
Rule 41: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 71772a722b, Class:  4, CF:0.99999, Len: 10, Fitness_tra: 0
Rule 43: 2c7b232142, Class:  4, CF:0.984617, Len: 10, Fitness_tra: 0
Rule 44: 441bca7441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2177264b12, Class:  4, CF:0.999711, Len: 10, Fitness_tra: 0
Rule 46: 2bb1c6b7b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 4c74864b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b022037c02, Class:  4, CF:0.999221, Len:  7, Fitness_tra: 0
Rule 49: 2772c544bb, Class:  2, CF:0.989922, Len: 10, Fitness_tra: 0
Rule 50: 14b4d31217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 4b2b5f1bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 12245a41b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 77218fb217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 27421e7772, Class:  2, CF:0.992762, Len: 10, Fitness_tra: 0
Rule 55: 2c22c37bb2, Class:  0, CF:0.135292, Len: 10, Fitness_tra: 0
Rule 56: b174234477, Class:  4, CF:0.949181, Len: 10, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1cb25f7272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 71b756174b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: bb47192b2b, Class:  0, CF:0.214199, Len: 10, Fitness_tra: 0
Rule 62: 2b745fbb24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 21b2de7b2b, Class:  1, CF:0.218005, Len: 10, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 77b12ab11b, Class:  4, CF:0.998819, Len: 10, Fitness_tra: 9
Rule 66: 14b4214719, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1412d67444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7bbb134b44, Class:  4, CF:0.874678, Len: 10, Fitness_tra: 0
Rule 70: b42b334b74, Class:  4, CF:0.996701, Len: 10, Fitness_tra: 0
Rule 71: 121453727b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b127c67742, Class:  0, CF:0.999993, Len: 10, Fitness_tra: 0
Rule 73: b2218f2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 71771a7242, Class:  4, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 75: 2b715e7772, Class:  2, CF:0.999711, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000bd00, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 78: 2774314274, Class:  4, CF:0.637261, Len: 10, Fitness_tra: 0
Rule 79: 44b72f7b2b, Class:  4, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 80: 4471831b77, Class:  2, CF:0.781706, Len: 10, Fitness_tra: 0
Rule 81: 7c4413b2bb, Class:  4, CF:0.99627, Len: 10, Fitness_tra: 0
Rule 82: 73b113217c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 724b567224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2441164242, Class:  4, CF:0.999989, Len: 10, Fitness_tra: 0
Rule 85: 11bb111b22, Class:  4, CF:0.32963, Len: 10, Fitness_tra: -1705
Rule 86: 1cb4c52777, Class:  2, CF:0.437544, Len: 10, Fitness_tra: -2
Rule 87: 244423b7b4, Class:  4, CF:0.972167, Len: 10, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 147bca7242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 117b5f4bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: b192037c01, Class:  4, CF:  1, Len:  8, Fitness_tra: 0
Rule 93: 20c2c1b101, Class:  2, CF:  1, Len:  8, Fitness_tra: 0
Rule 94: 28118a7271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1c9e3f7ab2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 200000200c, Class:  2, CF:0.967349, Len:  3, Fitness_tra: 2
Rule 97: 0404d00210, Class:  1, CF:0.376064, Len:  5, Fitness_tra: -159
Rule 98: 21b2de7b2b, Class:  1, CF:0.218005, Len:  0, Fitness_tra: 0
Rule 99: 2b6b1eb44b, Class:  2, CF:0.99641, Len: 10, Fitness_tra: -4
Rule100: 441bc34441, Class:  2, CF:0.772796, Len: 10, Fitness_tra: -9
------Current------
Miss_rate(tra)	:56.624
------Result------
Miss_rate(tra)	:56.624
Miss_rate(tst)	:57.404
ARL				:9.03226

------Generation 30------
Rule  1: 27b1c912b1, Class:  0, CF:0.986001, Len: 10, Fitness_tra: 1662
Rule  2: 0000000800, Class:  2, CF:  1, Len:  1, Fitness_tra: 6
Rule  3: b44b1f1717, Class:  4, CF:0.998988, Len: 10, Fitness_tra: -2
Rule  4: 0000000d00, Class:  2, CF:  1, Len:  1, Fitness_tra: 3
Rule  5: b2211f7774, Class:  4, CF:0.999996, Len: 10, Fitness_tra: 2
Rule  6: 117c0347b2, Class:  1, CF:  1, Len:  9, Fitness_tra: 2
Rule  7: 0000037cb0, Class:  4, CF:0.996717, Len:  4, Fitness_tra: 1
Rule  8: 17111fbb74, Class:  4, CF:0.997843, Len: 10, Fitness_tra: 2
Rule  9: 7b41c92b7b, Class:  0, CF:0.992213, Len: 10, Fitness_tra: 0
Rule 10: 2772c54427, Class:  2, CF:0.992348, Len: 10, Fitness_tra: 0
Rule 11: 7b415a41b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: b521137124, Class:  2, CF:0.100678, Len: 10, Fitness_tra: 0
Rule 14: 147b2647b7, Class:  4, CF:0.999886, Len: 10, Fitness_tra: 0
Rule 15: 0000000880, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 16: 4212834727, Class:  2, CF:0.466944, Len: 10, Fitness_tra: 0
Rule 17: 47441e2b71, Class:  2, CF:0.49913, Len: 10, Fitness_tra: 0
Rule 18: 7742557427, Class:  2, CF:0.998485, Len: 10, Fitness_tra: 0
Rule 19: 1bb416b227, Class:  4, CF:0.999576, Len: 10, Fitness_tra: 0
Rule 20: 124b5fb742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 2b2b1eb44b, Class:  2, CF:0.99961, Len: 10, Fitness_tra: 0
Rule 22: 744251b4b7, Class:  2, CF:0.980913, Len: 10, Fitness_tra: 0
Rule 23: 4172864427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7142814244, Class:  2, CF:0.997252, Len: 10, Fitness_tra: 0
Rule 25: 214183b2b4, Class:  2, CF:0.748209, Len: 10, Fitness_tra: 0
Rule 26: b1942ebb21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: b8124a7221, Class:  4, CF:0.998895, Len: 10, Fitness_tra: 0
Rule 28: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1214dab247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 4bb7864174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: cccb11b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b1221e7772, Class:  2, CF:0.983679, Len: 10, Fitness_tra: 0
Rule 33: 222183b477, Class:  2, CF:0.498798, Len: 10, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 282b897b41, Class:  1, CF:0.650111, Len: 10, Fitness_tra: 0
Rule 37: b1471a7224, Class:  4, CF:0.999936, Len: 10, Fitness_tra: 0
Rule 38: 47275e1224, Class:  2, CF:0.999272, Len: 10, Fitness_tra: 0
Rule 39: 2bbb8924b4, Class:  2, CF:0.997226, Len: 10, Fitness_tra: 0
Rule 40: 1b741f7742, Class:  4, CF:0.963962, Len: 10, Fitness_tra: 0
Rule 41: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 71772a722b, Class:  4, CF:0.99999, Len: 10, Fitness_tra: 0
Rule 43: 2c7b232142, Class:  4, CF:0.984617, Len: 10, Fitness_tra: 0
Rule 44: 441bca7441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2177264b12, Class:  4, CF:0.999711, Len: 10, Fitness_tra: 0
Rule 46: 2bb1c6b7b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 4c74864b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b022037c02, Class:  4, CF:0.999221, Len:  7, Fitness_tra: 0
Rule 49: 2772c544bb, Class:  2, CF:0.989922, Len: 10, Fitness_tra: 0
Rule 50: 14b4d31217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 4b2b5f1bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 12245a41b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 77218fb217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 27421e7772, Class:  2, CF:0.992762, Len: 10, Fitness_tra: 0
Rule 55: 2c22c37bb2, Class:  0, CF:0.135292, Len: 10, Fitness_tra: 0
Rule 56: b174234477, Class:  4, CF:0.949181, Len: 10, Fitness_tra: 0
Rule 57: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1cb25f7272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 71b756174b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: bb47192b2b, Class:  0, CF:0.214199, Len: 10, Fitness_tra: 0
Rule 62: 2b745fbb24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 21b2de7b2b, Class:  1, CF:0.218005, Len: 10, Fitness_tra: 0
Rule 64: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 77b12ab11b, Class:  4, CF:0.998819, Len: 10, Fitness_tra: 9
Rule 66: 14b4214719, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1412d67444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7bbb134b44, Class:  4, CF:0.874678, Len: 10, Fitness_tra: 0
Rule 70: b42b334b74, Class:  4, CF:0.996701, Len: 10, Fitness_tra: 0
Rule 71: 121453727b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: b127c67742, Class:  0, CF:0.999993, Len: 10, Fitness_tra: 0
Rule 73: b2218f2217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 71771a7242, Class:  4, CF:0.999897, Len: 10, Fitness_tra: 0
Rule 75: 2b715e7772, Class:  2, CF:0.999711, Len: 10, Fitness_tra: 0
Rule 76: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000bd00, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 78: 2774314274, Class:  4, CF:0.637261, Len: 10, Fitness_tra: 0
Rule 79: 44b72f7b2b, Class:  4, CF:0.999957, Len: 10, Fitness_tra: 0
Rule 80: 4471831b77, Class:  2, CF:0.781706, Len: 10, Fitness_tra: 0
Rule 81: 7c4413b2bb, Class:  4, CF:0.99627, Len: 10, Fitness_tra: 0
Rule 82: 73b113217c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 724b567224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2441164242, Class:  4, CF:0.999989, Len: 10, Fitness_tra: 0
Rule 85: 11bb111b22, Class:  4, CF:0.32963, Len: 10, Fitness_tra: -1705
Rule 86: 1cb4c52777, Class:  2, CF:0.437544, Len: 10, Fitness_tra: -2
Rule 87: 244423b7b4, Class:  4, CF:0.972167, Len: 10, Fitness_tra: 0
Rule 88: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 147bca7242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 117b5f4bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: b192037c01, Class:  4, CF:  1, Len:  8, Fitness_tra: 0
Rule 93: 20c2c1b101, Class:  2, CF:  1, Len:  8, Fitness_tra: 0
Rule 94: 28118a7271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1c9e3f7ab2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 200000200c, Class:  2, CF:0.967349, Len:  3, Fitness_tra: 2
Rule 97: 0404d00210, Class:  1, CF:0.376064, Len:  5, Fitness_tra: -159
Rule 98: 21b2de7b2b, Class:  1, CF:0.218005, Len:  0, Fitness_tra: 0
Rule 99: 2b6b1eb44b, Class:  2, CF:0.99641, Len: 10, Fitness_tra: -4
Rule100: 441bc34441, Class:  2, CF:0.772796, Len: 10, Fitness_tra: -9
------Current------
Miss_rate(tra)	:56.624
------Result------
Miss_rate(tra)	:56.624
Miss_rate(tst)	:57.404
ARL				:9.03226

------Generation 40------
Rule  1: 27b1c912b1, Class:  0, CF:0.986001, Len: 10, Fitness_tra: 1662
Rule  2: 0000000800, Class:  2, CF:  1, Len:  1, Fitness_tra: 6
Rule  3: b44b1f1717, Class:  4, CF:0.998988, Len: 10, Fitness_tra: -2
Rule  4: 0000000d00, Class:  2, CF:  1, Len:  1, Fitness_tra: 3
Rule  5: b2211f7774, Class:  4, CF:0.999996, Len: 10, Fitness_tra: 2
Rule  6: 117c0347b2, Class:  1, CF:  1, Len:  9, Fitness_tra: 2
Rule  7: 0000037cb0, Class:  4, CF:0.996717, Len:  4, Fitness_tra: 1
Rule  8: 17111fbb74, Class:  4, CF:0.997843, Len: 10, Fitness_tra: 2
Rule  9: 7b41c92b7b, Class:  0, CF:0.992213, Len: 10, Fitness_tra: 0
Rule 10: 2772c54427, Class:  2, CF:0.992348, Len: 10, Fitness_tra: 0
Rule 11: 7b415a41b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: b521137124, Class:  2, CF:0.100678, Len: 10, Fitness_tra: 0
Rule 14: 147b2647b7, Class:  4, CF:0.999886, Len: 10, Fitness_tra: 0
Rule 15: 0000000880, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 16: 4212834727, Class:  2, CF:0.466944, Len: 10, Fitness_tra: 0
Rule 17: 47441e2b71, Class:  2, CF:0.49913, Len: 10, Fitness_tra: 0
Rule 18: 7742557427, Class:  2, CF:0.998485, Len: 10, Fitness_tra: 0
Rule 19: 1bb416b227, Class:  4, CF:0.999576, Len: 10, Fitness_tra: 0
Rule 20: 124b5fb742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 2b2b1eb44b, Class:  2, CF:0.99961, Len: 10, Fitness_tra: 0
Rule 22: 744251b4b7, Class:  2, CF:0.980913, Len: 10, Fitness_tra: 0
Rule 23: 4172864427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7142814244, Class:  2, CF:0.997252, Len: 10, Fitness_tra: 0
Rule 25: 214183b2b4, Class:  2, CF:0.748209, Len: 10, Fitness_tra: 0
Rule 26: b1942ebb21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: b8124a7221, Class:  4, CF:0.998895, Len: 10, Fitness_tra: 0
Rule 28: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1214dab247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 4bb7864174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: cccb11b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b1221e7772, Class:  2, CF:0.983679, Len: 10, Fitness_tra: 0
Rule 33: 222183b477, Class:  2, CF:0.498798, Len: 10, Fitness_tra: 0
Rule 34: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 282b897b41, Class:  1, CF:0.650111, Len: 10, Fitness_tra: 0
Rule 37: b1471a7224, Class:  4, CF:0.999936, Len: 10, Fitness_tra: 0
Rule 38: 47275e1224, Class:  2, CF:0.999272, Len: 10, Fitness_tra: 0
Rule 39: 2bbb8924b4, Class:  2, CF:0.997226, Len: 10, Fitness_tra: 0
Rule 40: 1b741f7742, Class:  4, CF:0.963962, Len: 10, Fitness_tra: 0
Rule 41: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 71772a722b, Class:  4, CF:0.99999, Len: 10, Fitness_tra: 0
Rule 43: 2c7b232142, Class:  4, CF:0.984617, Len: 10, Fitness_tra: 0
Rule 44: 441bca7441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
